Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-644.0093448077        	0.7755612311		26786.4873251273
-643.9901162824        	0.7755612311		26787.0398996588
-643.9809560472        	0.7755612311		26784.6954924585
-643.9960509263        	0.7755612311		26775.5059557973
-644.0353459822        	0.7755612311		26759.0186778797
-644.0738744392        	0.7755612311		26742.5870293191
-644.0870348875        	0.7755612311		26734.0897879186
-644.0682964763        	0.7755612311		26737.3074629969
-644.0342828392        	0.7755612311		26747.9296677365
-644.0131315491        	0.7755612311		26757.8497517227
-644.0106886080        	0.7755612311		26762.3936845172
-644.0185443073        	0.7755612311		26761.3056382280
-644.0371321019        	0.7755612311		26754.5297833059
-644.0675128205        	0.7755612311		26741.4005352157
-644.0988416456        	0.7755612311		26726.8632710840
-644.1157108892        	0.7755612311		26716.5873813525
-644.1135897817        	0.7755612311		26713.9945422417
-644.1006164346        	0.7755612311		26717.4966079254
-644.0831967370        	0.7755612311		26724.7247657032
-644.0596412295        	0.7755612311		26735.2780097743
-644.0278633585        	0.7755612311		26748.5639218522
-643.9942131977        	0.7755612311		26761.4481143411
-643.9742969849        	0.7755612311		26768.5897597841
-643.9787222728        	0.7755612311		26767.7305849424
-644.0003832764        	0.7755612311		26760.8575519505
-644.0247278121        	0.7755612311		26753.7602432675
-644.0383697691        	0.7755612311		26751.9028084066
-644.0316350292        	0.7755612311		26757.9775700595
-644.0079208286        	0.7755612311		26770.3640600462
-643.9814307463        	0.7755612311		26784.4905081735
-643.9616322792        	0.7755612311		26797.0110655375
-643.9471875473        	0.7755612311		26807.8866296769
-643.9330867031        	0.7755612311		26818.7551700987
-643.9177648597        	0.7755612311		26829.6802806127
-643.9031022478        	0.7755612311		26838.8500881270
-643.8899319538        	0.7755612311		26844.1800441381
-643.8774117016        	0.7755612311		26845.3335494552
-643.8701777087        	0.7755612311		26840.9614073395
-643.8796168072        	0.7755612311		26830.5345545604
-643.9064323632        	0.7755612311		26815.7103967336
-643.9370751994        	0.7755612311		26803.3716698845
-643.9586948264        	0.7755612311		26797.7948620380
-643.9655275030        	0.7755612311		26799.6372501402
-643.9668755916        	0.7755612311		26803.6828503400
-643.9759326618        	0.7755612311		26804.3384109974
-643.9887217993        	0.7755612311		26802.3804179409
-643.9950287901        	0.7755612311		26801.3682589094
-643.9943517663        	0.7755612311		26801.3406738233
-643.9960839897        	0.7755612311		26799.3175342748
-644.0094287797        	0.7755612311		26791.0053951577
-644.0311107333        	0.7755612311		26778.7802123518
-644.0477624725        	0.7755612311		26769.0122004213
-644.0492568422        	0.7755612311		26765.4551744725
-644.0352059034        	0.7755612311		26768.3760023877
-644.0156183765        	0.7755612311		26774.1398027488
-644.0062924693        	0.7755612311		26777.0784147195
-644.0154178132        	0.7755612311		26774.2203059204
-644.0380364733        	0.7755612311		26767.3167966279
-644.0618076733        	0.7755612311		26761.0402909145
-644.0721134167        	0.7755612311		26761.3070208071
-644.0622579211        	0.7755612311		26771.8852030434
-644.0452688786        	0.7755612311		26786.7022654111
-644.0406256059        	0.7755612311		26797.2058109096
-644.0479882914        	0.7755612311		26799.8015090782
-644.0562454317        	0.7755612311		26797.1575580346
-644.0640978898        	0.7755612311		26791.3213084788
-644.0782966211        	0.7755612311		26781.4351414557
-644.1023107812        	0.7755612311		26767.7249434295
-644.1287629011        	0.7755612311		26754.1298318635
-644.1442850664        	0.7755612311		26745.0055687314
-644.1398280504        	0.7755612311		26745.0771857435
-644.1171754923        	0.7755612311		26753.4147563516
-644.0833989015        	0.7755612311		26766.3527216526
-644.0462188227        	0.7755612311		26779.2175311240
-644.0157409676        	0.7755612311		26788.1842688998
-643.9990583626        	0.7755612311		26792.5163943256
-643.9950171241        	0.7755612311		26794.0030217906
-643.9975656809        	0.7755612311		26794.5235626261
-644.0049036269        	0.7755612311		26792.9830069251
-644.0223884609        	0.7755612311		26787.0348816175
-644.0468291583        	0.7755612311		26777.4098010439
-644.0615885509        	0.7755612311		26768.9689217268
-644.0596714919        	0.7755612311		26763.5200012198
-644.0587055069        	0.7755612311		26756.4674018053
-644.0777038323        	0.7755612311		26742.9810684209
-644.1053812324        	0.7755612311		26727.4034099677
-644.1182777049        	0.7755612311		26716.6703532240
-644.1015099864        	0.7755612311		26716.6901331757
-644.0504671131        	0.7755612311		26730.0878531078
-643.9788508557        	0.7755612311		26753.6385304204
-643.9205239787        	0.7755612311		26777.5286760109
-643.9065630509        	0.7755612311		26789.8204495358
-643.9350051461        	0.7755612311		26787.9629783219
-643.9857911922        	0.7755612311		26776.0048265200
-644.0475136668        	0.7755612311		26758.3576752531
-644.1096371477        	0.7755612311		26739.5756492288
-644.1536114755        	0.7755612311		26726.2983551421
-644.1666304399        	0.7755612311		26724.0664442712
-644.1530019208        	0.7755612311		26731.8537022785
-644.1307453982        	0.7755612311		26743.8150470927
-644.1193498484        	0.7755612311		26755.0733425859
-644.1139986975        	0.7755612311		26765.3920344892
-644.1128233412        	0.7755612311		26772.9578062592
-644.1281142610        	0.7755612311		26772.7586023568
-644.1543761620        	0.7755612311		26764.9038459937
-644.1767436089        	0.7755612311		26754.0782924397
-644.1852450545        	0.7755612311		26744.5933501171
-644.1734318994        	0.7755612311		26740.3938614355
-644.1417466368        	0.7755612311		26743.8236508220
-644.1020222922        	0.7755612311		26754.1035086206
-644.0690755265        	0.7755612311		26766.2875899676
-644.0546794582        	0.7755612311		26774.4819451307
-644.0619275989        	0.7755612311		26775.5970957109
-644.0819771519        	0.7755612311		26771.7210755558
-644.0984001105        	0.7755612311		26769.0586556476
-644.0998714531        	0.7755612311		26771.7339983300
-644.0873650869        	0.7755612311		26780.3721794048
-644.0669852176        	0.7755612311		26793.0956408254
-644.0463089349        	0.7755612311		26805.9439445226
-644.0338833898        	0.7755612311		26815.3412463424
-644.0309214181        	0.7755612311		26820.0100696559
-644.0331286032        	0.7755612311		26820.6272354390
-644.0407967483        	0.7755612311		26817.9461043729
-644.0498257823        	0.7755612311		26813.1123135417
-644.0490559477        	0.7755612311		26810.2225374245
-644.0394098104        	0.7755612311		26808.6541032089
-644.0344000700        	0.7755612311		26802.8406728446
-644.0480290713        	0.7755612311		26788.3192025653
-644.0801865815        	0.7755612311		26767.2236064681
-644.1136281868        	0.7755612311		26746.4508252282
-644.1353897565        	0.7755612311		26731.9798747008
-644.1483428115        	0.7755612311		26723.2686153087
-644.1518943456        	0.7755612311		26719.6622062603
-644.1373067917        	0.7755612311		26723.2816628540
-644.0995450790        	0.7755612311		26735.1756765944
-644.0468532043        	0.7755612311		26753.2306223908
-643.9999397929        	0.7755612311		26769.9865990886
-643.9699798177        	0.7755612311		26782.7393796273
-643.9532979160        	0.7755612311		26792.4497701051
-643.9483729761        	0.7755612311		26799.4558967187
-643.9546283197        	0.7755612311		26801.7678426090
-643.9705953615        	0.7755612311		26799.4368139830
-643.9974029490        	0.7755612311		26791.7128314311
-644.0359991421        	0.7755612311		26778.4010594420
-644.0765384116        	0.7755612311		26763.2175541662
-644.1002618579        	0.7755612311		26751.9558909109
-644.1002906467        	0.7755612311		26748.0145833131
-644.0875117889        	0.7755612311		26749.7131827916
-644.0802292065        	0.7755612311		26753.4368234173
-644.0891576817        	0.7755612311		26756.4710642020
-644.1079252139        	0.7755612311		26758.6804357311
-644.1233226697        	0.7755612311		26762.5221289973
-644.1270392542        	0.7755612311		26770.2023926818
-644.1170734413        	0.7755612311		26782.0025181622
-644.1030161363        	0.7755612311		26794.6899643208
-644.1036362892        	0.7755612311		26800.9649924207
-644.1191630793        	0.7755612311		26799.5587277886
-644.1324787391        	0.7755612311		26796.7998124478
-644.1347599656        	0.7755612311		26795.6615890262
-644.1288193556        	0.7755612311		26795.4513366129
-644.1171639381        	0.7755612311		26795.1951432707
-644.0989169772        	0.7755612311		26796.9424460504
-644.0743349630        	0.7755612311		26801.6725559739
-644.0529951509        	0.7755612311		26806.8750365593
-644.0551104884        	0.7755612311		26805.9631008882
-644.0860144255        	0.7755612311		26796.7821327526
-644.1245602937        	0.7755612311		26784.5937750200
-644.1491057059        	0.7755612311		26776.5201225930
-644.1468893130        	0.7755612311		26777.6711086045
-644.1151563167        	0.7755612311		26789.0111309566
-644.0687764289        	0.7755612311		26805.2092438003
-644.0349151342        	0.7755612311		26815.1317325530
-644.0249922682        	0.7755612311		26813.7677402657
-644.0339856770        	0.7755612311		26803.9926756024
-644.0600212795        	0.7755612311		26789.4209144430
-644.0906379340        	0.7755612311		26774.6585384565
-644.1049406070        	0.7755612311		26766.1991623549
-644.0950742964        	0.7755612311		26766.6122315473
-644.0717950212        	0.7755612311		26772.3155329102
-644.0530922175        	0.7755612311		26776.5239627587
-644.0497414904        	0.7755612311		26775.4515238041
-644.0618758849        	0.7755612311		26769.9400073663
-644.0869152299        	0.7755612311		26760.5353260463
-644.1134256791        	0.7755612311		26750.6368981058
-644.1243737653        	0.7755612311		26744.7026181989
-644.1225843555        	0.7755612311		26743.6054925700
-644.1337172404        	0.7755612311		26741.5195748069
-644.1550026445        	0.7755612311		26738.5987354232
-644.1690453729        	0.7755612311		26736.5599685150
-644.1687969510        	0.7755612311		26737.2036583027
-644.1534735963        	0.7755612311		26742.3260466488
-644.1241528183        	0.7755612311		26753.2136026620
-644.0852355601        	0.7755612311		26768.8677325485
-644.0435425272        	0.7755612311		26786.9080392891
-644.0110227333        	0.7755612311		26802.0851681303
-644.0013979275        	0.7755612311		26809.5344267568
-644.0172451820        	0.7755612311		26808.2433135046
-644.0448424548        	0.7755612311		26801.7142054118
-644.0651489952        	0.7755612311		26795.5167304678
-644.0679122944        	0.7755612311		26793.1404369793
-644.0547120841        	0.7755612311		26794.6991484813
-644.0352851465        	0.7755612311		26798.0015150764
-644.0228377464        	0.7755612311		26799.7552810401
-644.0248931890        	0.7755612311		26797.2327424584
-644.0410336557        	0.7755612311		26789.1412239056
-644.0628137785        	0.7755612311		26778.4061006845
-644.0812224996        	0.7755612311		26769.2972591685
-644.0977613773        	0.7755612311		26762.7354549378
-644.1195429394        	0.7755612311		26758.1128162934
-644.1453599381        	0.7755612311		26753.2083792376
-644.1654967292        	0.7755612311		26749.4026392215
-644.1727473786        	0.7755612311		26748.5961060306
-644.1670851101        	0.7755612311		26751.8823984150
-644.1503259130        	0.7755612311		26759.0576930093
-644.1264723530        	0.7755612311		26768.6390343827
-644.1065146763        	0.7755612311		26776.4522105016
-644.0994445977        	0.7755612311		26779.1771829130
-644.1090481212        	0.7755612311		26775.7056164208
-644.1383380108        	0.7755612311		26766.3692967204
-644.1771470057        	0.7755612311		26753.7403890303
-644.2059526529        	0.7755612311		26743.0209025474
-644.2134214457        	0.7755612311		26738.5083938163
-644.1995985400        	0.7755612311		26741.8729055136
-644.1728059784        	0.7755612311		26750.2215726954
-644.1428030571        	0.7755612311		26760.2748730420
-644.1151575390        	0.7755612311		26770.2407175199
-644.0938188139        	0.7755612311		26778.3730009311
-644.0800394001        	0.7755612311		26783.4737007665
-644.0714701832        	0.7755612311		26786.6256417612
-644.0625698427        	0.7755612311		26789.6929354355
-644.0509037012        	0.7755612311		26793.6924960104
-644.0411783538        	0.7755612311		26797.9065119173
-644.0388387241        	0.7755612311		26799.6144695258
-644.0488151964        	0.7755612311		26796.8206928952
-644.0706681496        	0.7755612311		26789.4213874562
-644.0951953056        	0.7755612311		26779.9132899918
-644.1149062773        	0.7755612311		26770.6308852917
-644.1281564994        	0.7755612311		26763.4147054113
-644.1359374667        	0.7755612311		26758.5419000623
-644.1400514433        	0.7755612311		26757.0743000450
-644.1394435019        	0.7755612311		26759.2294377627
-644.1313745877        	0.7755612311		26765.4375451855
-644.1171571064        	0.7755612311		26775.0167854318
-644.1068411489        	0.7755612311		26783.3525749353
-644.1121472443        	0.7755612311		26785.1969045327
-644.1296636239        	0.7755612311		26781.1685166647
-644.1422619368        	0.7755612311		26777.8660049818
-644.1406761915        	0.7755612311		26779.3216037646
-644.1271339287        	0.7755612311		26786.8288149132
-644.1032235410        	0.7755612311		26797.9722307415
-644.0717152167        	0.7755612311		26810.5035042695
-644.0431381051        	0.7755612311		26819.3061327118
-644.0265075382        	0.7755612311		26821.5926125355
-644.0218332448        	0.7755612311		26817.2127043811
-644.0289768410        	0.7755612311		26807.8418323816
-644.0430278186        	0.7755612311		26796.9467678174
-644.0607892965        	0.7755612311		26786.0161454226
-644.0880432741        	0.7755612311		26773.7451823710
-644.1170486642        	0.7755612311		26762.3250942115
-644.1257443508        	0.7755612311		26757.5219655854
-644.1055527435        	0.7755612311		26761.9863989937
-644.0754696920        	0.7755612311		26771.5455611252
-644.0615320543        	0.7755612311		26778.3501344092
-644.0714502230        	0.7755612311		26777.4909125810
-644.1014851757        	0.7755612311		26768.6262567104
-644.1389771811        	0.7755612311		26756.0525457510
-644.1695835986        	0.7755612311		26744.5120335478
-644.1888016346        	0.7755612311		26736.3165701754
-644.2009610716        	0.7755612311		26730.8601820451
-644.2115193814        	0.7755612311		26726.2889895909
-644.2201212303        	0.7755612311		26723.7460672609
-644.2202677158        	0.7755612311		26725.6063027660
-644.2087848159        	0.7755612311		26732.7271312995
-644.1891320565        	0.7755612311		26743.1581847528
-644.1660522561        	0.7755612311		26755.2067403484
-644.1435473619        	0.7755612311		26766.5810448644
-644.1242671680        	0.7755612311		26776.5459799802
-644.1174689935        	0.7755612311		26781.2138114658
-644.1331195895        	0.7755612311		26776.8841782738
-644.1602553815        	0.7755612311		26767.5876652173
-644.1776182132        	0.7755612311		26760.9162297853
-644.1739834425        	0.7755612311		26761.2737287134
-644.1533218525        	0.7755612311		26766.3948642050
-644.1267264230        	0.7755612311		26773.7464681545
-644.1013554730        	0.7755612311		26781.7389052420
-644.0834229628        	0.7755612311		26789.0673090703
-644.0754380943        	0.7755612311		26793.1146016204
-644.0772575622        	0.7755612311		26793.4873346494
-644.0855298148        	0.7755612311		26792.0018222960
-644.0946727512        	0.7755612311		26790.3402906160
-644.1021374499        	0.7755612311		26788.7489853962
-644.1111081974        	0.7755612311		26786.4149758276
-644.1236172927        	0.7755612311		26781.6035349370
-644.1342950778        	0.7755612311		26775.7915786692
-644.1377246215        	0.7755612311		26770.6823060002
-644.1313395026        	0.7755612311		26768.0291589386
-644.1098172811        	0.7755612311		26769.4965830241
-644.0762830732        	0.7755612311		26774.6527280221
-644.0509347241        	0.7755612311		26779.2373516747
-644.0497390939        	0.7755612311		26778.3874322907
-644.0698046413        	0.7755612311		26772.2708027416
-644.1004774923        	0.7755612311		26763.0577170800
-644.1303326909        	0.7755612311		26755.3825722595
-644.1543561411        	0.7755612311		26751.1933449736
-644.1752307258        	0.7755612311		26749.9872902677
-644.1944397085        	0.7755612311		26749.3446514179
-644.2042542223        	0.7755612311		26749.2982763099
-644.1945352275        	0.7755612311		26752.0061347707
-644.1669758111        	0.7755612311		26757.1773708057
-644.1351916898        	0.7755612311		26761.6799269045
-644.1100719572        	0.7755612311		26763.9995960261
-644.0967252264        	0.7755612311		26763.0842174060
-644.0983744349        	0.7755612311		26758.6199922228
-644.1089139511        	0.7755612311		26753.2553746234
-644.1159148207        	0.7755612311		26750.1535250185
-644.1176439991        	0.7755612311		26749.1322972523
-644.1227420356        	0.7755612311		26747.3570599131
-644.1327946638        	0.7755612311		26744.4803145998
-644.1401072515        	0.7755612311		26743.6696825790
-644.1391493009        	0.7755612311		26746.7678502935
-644.1327569354        	0.7755612311		26752.4458555193
-644.1314618804        	0.7755612311		26756.7517721821
-644.1430136666        	0.7755612311		26755.7985460142
-644.1602381684        	0.7755612311		26750.8846088317
-644.1702774105        	0.7755612311		26745.9870038744
-644.1715830645        	0.7755612311		26741.8816130906
-644.1737052507        	0.7755612311		26737.2203281314
-644.1836867954        	0.7755612311		26729.8693632540
-644.1989769763        	0.7755612311		26721.6885791760
-644.2105358481        	0.7755612311		26717.1639429474
-644.2109467336        	0.7755612311		26718.8496080681
-644.2009386360        	0.7755612311		26725.8152289111
-644.1869124972        	0.7755612311		26734.1702598314
-644.1758421581        	0.7755612311		26740.4475794208
-644.1707676869        	0.7755612311		26743.4180555649
-644.1709853705        	0.7755612311		26744.0209781406
-644.1708877626        	0.7755612311		26745.2735783705
-644.1604015866        	0.7755612311		26750.8758283251
-644.1354312930        	0.7755612311		26762.5446714439
-644.1010403039        	0.7755612311		26778.2418959045
-644.0663836938        	0.7755612311		26794.4579416809
-644.0424107366        	0.7755612311		26806.7990161606
-644.0379579054        	0.7755612311		26810.4500767755
-644.0563501761        	0.7755612311		26804.7096684420
-644.0886811669        	0.7755612311		26794.2133971407
-644.1181066368        	0.7755612311		26784.5095305864
-644.1334172224        	0.7755612311		26778.9079337571
-644.1316331146        	0.7755612311		26778.2153524596
-644.1153810764        	0.7755612311		26782.1933243639
-644.0880266407        	0.7755612311		26789.1887141217
-644.0568219581        	0.7755612311		26796.6479462398
-644.0384439718        	0.7755612311		26800.7059386454
-644.0443773464        	0.7755612311		26798.5146391397
-644.0656239408        	0.7755612311		26792.6873466064
-644.0845078613        	0.7755612311		26787.3981206897
-644.0932238955        	0.7755612311		26783.5895974022
-644.0991049101        	0.7755612311		26778.4601769907
-644.1134888224        	0.7755612311		26769.8456606270
-644.1402003992        	0.7755612311		26756.9483898207
-644.1755831856        	0.7755612311		26740.5227761092
-644.2138455330        	0.7755612311		26722.9967908505
-644.2442732089        	0.7755612311		26708.0737938656
-644.2519172702        	0.7755612311		26701.2768926650
-644.2298814678        	0.7755612311		26705.6548748921
-644.1881404343        	0.7755612311		26718.6201856041
-644.1469191598        	0.7755612311		26732.9136014561
-644.1202320029        	0.7755612311		26742.7963829718
-644.1053634005        	0.7755612311		26747.3358196659
-644.0888866256        	0.7755612311		26752.2312711407
-644.0663071960        	0.7755612311		26761.3047343048
-644.0502172594        	0.7755612311		26769.6863616342
-644.0597239055        	0.7755612311		26769.7629585210
-644.0968481551        	0.7755612311		26760.2543198504
-644.1307183078        	0.7755612311		26750.4518796505
-644.1367419795        	0.7755612311		26748.5643747842
-644.1216330250        	0.7755612311		26752.3836703595
-644.1063330390        	0.7755612311		26754.9375237045
-644.1052165002        	0.7755612311		26752.3561154179
-644.1150390637        	0.7755612311		26746.8239190573
-644.1198375253        	0.7755612311		26745.1847872918
-644.1089403316        	0.7755612311		26748.9595088889
-644.0900438015        	0.7755612311		26755.0265713542
-644.0815710779        	0.7755612311		26757.6964326025
-644.0912645096        	0.7755612311		26754.3149200700
-644.1075675103        	0.7755612311		26748.8912352004
-644.1160201206        	0.7755612311		26746.6768228747
-644.1125849414        	0.7755612311		26748.8813494550
-644.1033189380        	0.7755612311		26752.4158717599
-644.0937541165        	0.7755612311		26753.3450475312
-644.0875568020        	0.7755612311		26751.2435977669
-644.0909988942        	0.7755612311		26744.7905089696
-644.1039411860        	0.7755612311		26736.1352982352
-644.1192904651        	0.7755612311		26728.0090524083
-644.1310025386        	0.7755612311		26723.0426191870
-644.1367613481        	0.7755612311		26721.2763354996
-644.1383720382        	0.7755612311		26721.5832849512
-644.1388987737        	0.7755612311		26722.3370703215
-644.1354885067        	0.7755612311		26724.8928802243
-644.1218425946        	0.7755612311		26733.0604607285
-644.0996799540        	0.7755612311		26745.8304499999
-644.0801417565        	0.7755612311		26759.2225045013
-644.0742934972        	0.7755612311		26768.9906987719
-644.0838181471        	0.7755612311		26773.0971119843
-644.1016879101        	0.7755612311		26771.8593879002
-644.1260329069        	0.7755612311		26765.3389497339
-644.1622975460        	0.7755612311		26751.5393794766
-644.2037693754        	0.7755612311		26734.4397701849
-644.2308704901        	0.7755612311		26721.6863476739
-644.2322128813        	0.7755612311		26718.0487135960
-644.2112550219        	0.7755612311		26722.4367881317
-644.1783816231        	0.7755612311		26730.6151914526
-644.1483431633        	0.7755612311		26739.3174391014
-644.1402577861        	0.7755612311		26742.5112237642
-644.1638015835        	0.7755612311		26737.1982000674
-644.2084510279        	0.7755612311		26725.6579154253
-644.2503847074        	0.7755612311		26714.1925508156
-644.2672311897        	0.7755612311		26710.5770704476
-644.2520579384        	0.7755612311		26716.0415175500
-644.2183520180        	0.7755612311		26725.4171812100
-644.1887645477        	0.7755612311		26730.6447817292
-644.1809332633        	0.7755612311		26727.1125919019
-644.1982514216        	0.7755612311		26715.5227922420
-644.2303595045        	0.7755612311		26700.8760543660
-644.2619983368        	0.7755612311		26688.8331311539
-644.2804892746        	0.7755612311		26683.4430730967
-644.2799045961        	0.7755612311		26685.8384036974
-644.2610644664        	0.7755612311		26695.2866021679
-644.2293497994        	0.7755612311		26709.5117366732
-644.1935730955        	0.7755612311		26724.8722087846
-644.1596908083        	0.7755612311		26738.4556077265
-644.1316304020        	0.7755612311		26747.9665873011
-644.1221798277        	0.7755612311		26749.2323625418
-644.1404117627        	0.7755612311		26739.3682204543
-644.1755068174        	0.7755612311		26723.2746692141
-644.2086466299        	0.7755612311		26709.1758114273
-644.2272870454        	0.7755612311		26703.0285046718
-644.2259075140        	0.7755612311		26706.7405997647
-644.2046004811        	0.7755612311		26719.4315213740
-644.1728449752        	0.7755612311		26737.0621568341
-644.1487684199        	0.7755612311		26752.9960753964
-644.1441083942        	0.7755612311		26762.2661768698
-644.1550022019        	0.7755612311		26765.4092514439
-644.1721952566        	0.7755612311		26763.1252798955
-644.1868015566        	0.7755612311		26758.7892387073
-644.1919886305        	0.7755612311		26755.5688460634
-644.1874046260        	0.7755612311		26753.3114898016
-644.1787254482        	0.7755612311		26752.3818136025
-644.1703736133        	0.7755612311		26752.4030926479
-644.1631096533        	0.7755612311		26753.2497399605
-644.1591085033        	0.7755612311		26754.0917090401
-644.1642570184        	0.7755612311		26752.6262420168
-644.1799886777        	0.7755612311		26749.1012261231
-644.1933796978        	0.7755612311		26747.1301048334
-644.1881679178        	0.7755612311		26752.8064659285
-644.1635159672        	0.7755612311		26765.8129565670
-644.1371814399        	0.7755612311		26779.3502014194
-644.1270113404        	0.7755612311		26786.2135227186
-644.1334679831        	0.7755612311		26784.7635671548
-644.1501193426        	0.7755612311		26777.9234792601
-644.1725404886        	0.7755612311		26769.3832149783
-644.1986365953        	0.7755612311		26761.3980326047
-644.2222942088        	0.7755612311		26755.5760207724
-644.2365024989        	0.7755612311		26751.5970688598
-644.2351521518        	0.7755612311		26750.5868485805
-644.2176482021        	0.7755612311		26753.6413505613
-644.1960399341        	0.7755612311		26758.8177071264
-644.1788418859        	0.7755612311		26763.5605185976
-644.1624759849        	0.7755612311		26766.9534150083
-644.1543015449        	0.7755612311		26767.4489896188
-644.1668184461        	0.7755612311		26762.1675643823
-644.1944842497        	0.7755612311		26752.9514864994
-644.2168769605        	0.7755612311		26745.8000329134
-644.2195017278        	0.7755612311		26745.4815098744
-644.2024396914        	0.7755612311		26751.9292568798
-644.1768288425        	0.7755612311		26761.4053338278
-644.1599142249        	0.7755612311		26767.9529218044
-644.1613199519        	0.7755612311		26767.8519673846
-644.1768068847        	0.7755612311		26760.8462103777
-644.1947523648        	0.7755612311		26750.8296693519
-644.2046222757        	0.7755612311		26743.5371696544
-644.2029056476        	0.7755612311		26742.4606745010
-644.1870433038        	0.7755612311		26747.8149394075
-644.1589027116        	0.7755612311		26757.8818230567
-644.1298159898        	0.7755612311		26767.8419537739
-644.1096982876        	0.7755612311		26773.2319418538
-644.0978044618        	0.7755612311		26774.1422276206
-644.0880279671        	0.7755612311		26773.1021254523
-644.0836335891        	0.7755612311		26772.1332880955
-644.0881173541        	0.7755612311		26770.5237634607
-644.1003947537        	0.7755612311		26766.9046625133
-644.1222218044        	0.7755612311		26761.5341559507
-644.1476276811        	0.7755612311		26756.0278694879
-644.1667559770        	0.7755612311		26753.0162430539
-644.1724477333        	0.7755612311		26754.5606174980
-644.1659084814        	0.7755612311		26759.5886183901
-644.1574567902        	0.7755612311		26763.7939027365
-644.1525362724        	0.7755612311		26766.4036171246
-644.1478406924        	0.7755612311		26769.4093294789
-644.1448327068        	0.7755612311		26772.5589508919
-644.1513383443        	0.7755612311		26772.7866550143
-644.1699948423        	0.7755612311		26768.5655681512
-644.1960845353        	0.7755612311		26760.5263296830
-644.2218879907        	0.7755612311		26751.1924246183
-644.2433069298        	0.7755612311		26743.3959049651
-644.2533011102        	0.7755612311		26740.0793200524
-644.2456433686        	0.7755612311		26742.5063725174
-644.2292123751        	0.7755612311		26747.3262359884
-644.2203670724        	0.7755612311		26748.3519061889
-644.2255100648        	0.7755612311		26742.7572196964
-644.2333789060        	0.7755612311		26735.4799967542
-644.2313890094        	0.7755612311		26731.8623414472
-644.2194628632        	0.7755612311		26733.6892540574
-644.2014188230        	0.7755612311		26739.2793456790
-644.1774904167        	0.7755612311		26748.2195056723
-644.1472937788        	0.7755612311		26759.3911991759
-644.1191097167        	0.7755612311		26768.8867891120
-644.1099911037        	0.7755612311		26771.2712221874
-644.1273692142        	0.7755612311		26763.9211733810
-644.1579739616        	0.7755612311		26752.3774657086
-644.1835267121        	0.7755612311		26743.3378508421
-644.1946749818        	0.7755612311		26739.6432073031
-644.1941769618        	0.7755612311		26738.9739249030
-644.1920597768        	0.7755612311		26736.9527174660
-644.1937990327        	0.7755612311		26733.0894961754
-644.1972556751        	0.7755612311		26730.8755655540
-644.1965460995        	0.7755612311		26733.6721381338
-644.1841462451        	0.7755612311		26742.6866022177
-644.1669837104        	0.7755612311		26753.1939296205
-644.1618510171        	0.7755612311		26758.2177864055
-644.1699595327        	0.7755612311		26756.5526329971
-644.1789131073        	0.7755612311		26752.8521884653
-644.1823725914        	0.7755612311		26749.6340255527
-644.1776445461        	0.7755612311		26749.8994305908
-644.1630480991        	0.7755612311		26753.5138479340
-644.1431318890        	0.7755612311		26759.3243264594
-644.1253049242        	0.7755612311		26763.8264117085
-644.1183471882        	0.7755612311		26764.5853256137
-644.1268970536        	0.7755612311		26759.8488236923
-644.1467008662        	0.7755612311		26750.0942943840
-644.1681687756        	0.7755612311		26739.7236695196
-644.1833754741        	0.7755612311		26732.5600406315
-644.1919165750        	0.7755612311		26729.9702134753
-644.2005265501        	0.7755612311		26730.9662785036
-644.2146471527        	0.7755612311		26732.3488792490
-644.2352171355        	0.7755612311		26732.5887107570
-644.2591158277        	0.7755612311		26732.3309655931
-644.2751787908        	0.7755612311		26735.2134196903
-644.2736111103        	0.7755612311		26743.1887861740
-644.2582965695        	0.7755612311		26754.3966090869
-644.2401177278        	0.7755612311		26763.9158298625
-644.2272011148        	0.7755612311		26768.5450996587
-644.2251226907        	0.7755612311		26767.4158072446
-644.2316697117        	0.7755612311		26762.9002467555
-644.2371198538        	0.7755612311		26759.9510166379
-644.2361019919        	0.7755612311		26760.3385298321
-644.2260167906        	0.7755612311		26763.9788268779
-644.2053694816        	0.7755612311		26771.1408537215
-644.1784589975        	0.7755612311		26779.9872542153
-644.1500490935        	0.7755612311		26787.6324356305
-644.1233414681        	0.7755612311		26792.6453354828
-644.1049486263        	0.7755612311		26793.7326557430
-644.0994358426        	0.7755612311		26789.4854044718
-644.1066672293        	0.7755612311		26779.7576936704
-644.1246936029        	0.7755612311		26765.9338078271
-644.1467827019        	0.7755612311		26750.5362355816
-644.1643308744        	0.7755612311		26738.4495699917
-644.1745092940        	0.7755612311		26732.2094223459
-644.1861572350        	0.7755612311		26728.8909503936
-644.2131276811        	0.7755612311		26723.7995239209
-644.2545751317        	0.7755612311		26716.0079828648
-644.2877282462        	0.7755612311		26711.3036994064
-644.2903574902        	0.7755612311		26715.2582435922
-644.2599591390        	0.7755612311		26729.0715597829
-644.2154573751        	0.7755612311		26745.8063743797
-644.1873480933        	0.7755612311		26755.8052702982
-644.1923475811        	0.7755612311		26753.6744512225
-644.2154756703        	0.7755612311		26744.4110506744
-644.2237906012        	0.7755612311		26738.6917547175
-644.1960728251        	0.7755612311		26744.7272002044
-644.1440541672        	0.7755612311		26759.7095566933
-644.1003150578        	0.7755612311		26773.1986112472
