Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-628.6317193460        	2.5852041037		40124.1090600044
-628.6900844818        	2.5852041037		40117.4594134069
-628.7022486574        	2.5852041037		40128.1258007167
-628.6729624723        	2.5852041037		40149.0026140930
-628.6341758321        	2.5852041037		40164.8052037486
-628.6153244413        	2.5852041037		40168.5983722010
-628.6587389421        	2.5852041037		40151.1633161011
-628.7791892511        	2.5852041037		40104.7348965134
-628.8569546958        	2.5852041037		40073.9012317367
-628.7593679403        	2.5852041037		40107.6516475828
-628.6405235778        	2.5852041037		40154.5001603946
-628.6111476219        	2.5852041037		40161.6233323767
-628.6386992745        	2.5852041037		40145.4032749979
-628.7205820401        	2.5852041037		40120.1883044648
-628.8265513798        	2.5852041037		40089.5989091906
-628.8541685584        	2.5852041037		40080.1168588316
-628.8508605390        	2.5852041037		40084.1249001805
-628.8741163871        	2.5852041037		40081.3580268407
-628.8537404519        	2.5852041037		40087.7957258292
-628.7768036056        	2.5852041037		40111.4042676884
-628.7123969871        	2.5852041037		40140.8797011110
-628.6306716012        	2.5852041037		40181.7177584376
-628.5460908362        	2.5852041037		40221.0602828793
-628.4719035291        	2.5852041037		40240.4964722738
-628.4978018590        	2.5852041037		40225.7055542837
-628.6295883801        	2.5852041037		40178.3295082002
-628.7687112120        	2.5852041037		40125.4086308121
-628.8243751702        	2.5852041037		40102.4223676144
-628.8640796065        	2.5852041037		40098.2062646264
-628.8494135415        	2.5852041037		40118.7966349316
-628.7493584144        	2.5852041037		40165.2287973215
-628.6322973293        	2.5852041037		40211.4441468532
-628.6253518513        	2.5852041037		40212.1379343761
-628.6732428867        	2.5852041037		40184.9610271727
-628.6994414512        	2.5852041037		40165.3313396907
-628.6703348854        	2.5852041037		40170.6727989061
-628.5891153371        	2.5852041037		40198.5040366049
-628.5454518031        	2.5852041037		40214.6800235321
-628.5456935663        	2.5852041037		40212.4857378851
-628.5598376266        	2.5852041037		40206.0074683882
-628.5370943562        	2.5852041037		40217.1127871179
-628.4769268855        	2.5852041037		40241.6763079758
-628.4806958142        	2.5852041037		40240.8674208169
-628.5868360227        	2.5852041037		40194.3991609096
-628.7156655365        	2.5852041037		40137.3301313576
-628.7812985809        	2.5852041037		40106.1820829961
-628.7952540464        	2.5852041037		40095.2256151805
-628.7864715855        	2.5852041037		40100.1620161555
-628.7386582847        	2.5852041037		40123.0885117097
-628.7238960363        	2.5852041037		40137.3340228130
-628.7241260673        	2.5852041037		40145.1545442380
-628.6982850795        	2.5852041037		40157.6620263429
-628.6507061137        	2.5852041037		40174.2277698057
-628.6650057856        	2.5852041037		40161.5127797811
-628.7399429059        	2.5852041037		40122.8059788884
-628.8266186717        	2.5852041037		40089.6728179334
-628.9001097991        	2.5852041037		40073.0946402979
-628.9105684101        	2.5852041037		40072.7073058107
-628.8549651502        	2.5852041037		40083.8972821124
-628.7879260088        	2.5852041037		40100.2662809725
-628.7404431233        	2.5852041037		40120.4605994279
-628.6698586119        	2.5852041037		40146.8719028743
-628.6065216363        	2.5852041037		40166.8094594062
-628.5710846251        	2.5852041037		40173.0475559811
-628.5605434181        	2.5852041037		40172.1118192276
-628.5357795992        	2.5852041037		40182.1904534542
-628.4880178858        	2.5852041037		40198.5090995849
-628.4881166111        	2.5852041037		40188.8756502947
-628.6613769937        	2.5852041037		40122.2473199341
-628.8259006512        	2.5852041037		40059.1290416036
-628.8872826921        	2.5852041037		40034.4374952985
-628.9164587478        	2.5852041037		40028.1844144530
-628.9289386922        	2.5852041037		40035.6265573345
-628.8883439308        	2.5852041037		40065.9929789926
-628.8613322910        	2.5852041037		40092.7291346964
-628.8571365706        	2.5852041037		40111.8189528525
-628.7693238778        	2.5852041037		40159.0503783372
-628.6546283586        	2.5852041037		40207.6504138059
-628.6428402546        	2.5852041037		40211.6316902397
-628.7157491455        	2.5852041037		40179.7786130834
-628.8406704687        	2.5852041037		40134.7250462054
-628.9560053817        	2.5852041037		40103.1224395226
-628.9151887532        	2.5852041037		40122.5214433898
-628.8160478030        	2.5852041037		40160.6015916751
-628.8172951321        	2.5852041037		40159.1931159631
-628.8880433004        	2.5852041037		40121.4035167708
-628.8732687453        	2.5852041037		40102.2514844505
-628.7660316133        	2.5852041037		40118.8485982642
-628.7533423358        	2.5852041037		40128.0025808581
-628.7617038589        	2.5852041037		40134.8697211988
-628.7523274958        	2.5852041037		40146.5261632738
-628.6897062169        	2.5852041037		40177.0885323401
-628.5579725144        	2.5852041037		40226.3485835035
-628.4526837740        	2.5852041037		40252.8035195591
-628.4825481024        	2.5852041037		40228.1790062667
-628.5269448444        	2.5852041037		40198.2972131980
-628.5572707196        	2.5852041037		40186.4842941382
-628.5644224231        	2.5852041037		40185.8588496730
-628.5889149403        	2.5852041037		40173.6973021988
-628.6288919579        	2.5852041037		40141.8169549615
-628.6043702522        	2.5852041037		40125.7352347915
-628.5076583512        	2.5852041037		40144.6946162488
-628.4346550893        	2.5852041037		40174.4247848871
-628.4305508992        	2.5852041037		40187.0713441661
-628.4924834377        	2.5852041037		40172.7894642609
-628.5338475815        	2.5852041037		40156.3148736590
-628.5733369380        	2.5852041037		40140.7098345289
-628.5603588908        	2.5852041037		40147.8498203788
-628.4553914985        	2.5852041037		40194.4570742324
-628.3315357544        	2.5852041037		40252.0705721839
-628.3048110783        	2.5852041037		40271.4258075352
-628.3416045577        	2.5852041037		40260.2378227157
-628.3713380389        	2.5852041037		40250.7642864853
-628.4442916256        	2.5852041037		40234.5270987342
-628.5189852092        	2.5852041037		40219.2823134534
-628.5121667169        	2.5852041037		40225.0509267046
-628.4960053122        	2.5852041037		40228.5242952618
-628.4883078485        	2.5852041037		40224.6462763271
-628.4690576958        	2.5852041037		40225.2797736324
-628.5229370539        	2.5852041037		40205.9844391908
-628.6295540199        	2.5852041037		40172.2555890747
-628.7205540634        	2.5852041037		40144.0493976192
-628.7296633285        	2.5852041037		40138.8559938585
-628.6458452636        	2.5852041037		40154.7815656881
-628.5792322893        	2.5852041037		40160.8771004396
-628.5852729759        	2.5852041037		40145.5192017364
-628.5969516037        	2.5852041037		40134.9048600765
-628.5566943421        	2.5852041037		40145.5101447082
-628.4863942046        	2.5852041037		40162.1864067817
-628.4334067027        	2.5852041037		40168.1532938367
-628.4750947129        	2.5852041037		40149.3609494703
-628.4922667578        	2.5852041037		40137.6721030342
-628.5251857641        	2.5852041037		40126.4406477992
-628.6289587163        	2.5852041037		40098.7416075102
-628.7700948495        	2.5852041037		40061.1482429391
-628.8722274456        	2.5852041037		40040.3152786324
-628.8824877859        	2.5852041037		40050.8314501457
-628.8362287715        	2.5852041037		40080.1032062728
-628.7480502050        	2.5852041037		40121.3917358059
-628.5950660389        	2.5852041037		40175.9783323309
-628.4808374972        	2.5852041037		40215.4270659832
-628.5317546914        	2.5852041037		40204.3103411858
-628.5605940174        	2.5852041037		40194.0543397083
-628.5478263176        	2.5852041037		40198.7664416660
-628.4954981179        	2.5852041037		40222.8767004573
-628.4444465476        	2.5852041037		40242.9342773199
-628.4605354918        	2.5852041037		40227.2593387230
-628.5015924899        	2.5852041037		40193.5294466970
-628.5171385014        	2.5852041037		40173.0166998642
-628.5542351179        	2.5852041037		40156.6200914819
-628.6847982879        	2.5852041037		40119.3676430478
-628.7382756185        	2.5852041037		40106.0572926240
-628.6416957311        	2.5852041037		40145.1501648831
-628.4594823883        	2.5852041037		40211.0851899484
-628.4113937424        	2.5852041037		40226.1183788556
-628.5371442087        	2.5852041037		40179.0769556636
-628.6129680255        	2.5852041037		40138.0587208767
-628.6013673987        	2.5852041037		40124.2540118676
-628.5911288058        	2.5852041037		40121.8567676440
-628.6011422681        	2.5852041037		40118.2913584041
-628.6497092373        	2.5852041037		40104.1162695519
-628.7165505185        	2.5852041037		40084.5203513170
-628.7600478883        	2.5852041037		40066.7062081825
-628.7788727459        	2.5852041037		40049.4816460127
-628.7791423795        	2.5852041037		40045.8126419183
-628.7998334188        	2.5852041037		40050.1281722702
-628.8372389361        	2.5852041037		40064.0657024501
-628.7704043638        	2.5852041037		40116.2451365212
-628.5873612753        	2.5852041037		40202.0664487378
-628.4130829448        	2.5852041037		40268.9434349624
-628.3660631662        	2.5852041037		40269.4992361201
-628.4933344051        	2.5852041037		40212.0624418794
-628.5720199064        	2.5852041037		40173.6641055636
-628.5825962194        	2.5852041037		40158.7558931280
-628.6254830652        	2.5852041037		40132.7818496416
-628.6625459242        	2.5852041037		40106.2173493122
-628.7372464721        	2.5852041037		40078.2899939550
-628.7479007904        	2.5852041037		40073.0571656212
-628.6748069199        	2.5852041037		40094.0774753285
-628.6444282571        	2.5852041037		40117.5113352186
-628.6247152909        	2.5852041037		40148.2815752921
-628.6041206585        	2.5852041037		40174.0889544411
-628.5761635380        	2.5852041037		40185.2491792807
-628.5359742937        	2.5852041037		40186.3886116785
-628.5787635447        	2.5852041037		40156.6420169170
-628.6701766887        	2.5852041037		40112.3328195510
-628.7575360858        	2.5852041037		40081.2342101744
-628.7516969093        	2.5852041037		40085.2129596338
-628.7094803881        	2.5852041037		40105.1615490071
-628.6042587715        	2.5852041037		40146.2861616278
-628.5166042176        	2.5852041037		40189.2081883302
-628.4648116761        	2.5852041037		40218.0600969778
-628.4855406137        	2.5852041037		40211.0754598882
-628.6102865039        	2.5852041037		40161.6564860841
-628.6523497230        	2.5852041037		40135.1012716011
-628.6407204126        	2.5852041037		40134.2207898837
-628.6289185775        	2.5852041037		40140.9488728167
-628.6978821520        	2.5852041037		40121.9938742109
-628.8001629999        	2.5852041037		40087.3373113112
-628.8450954947        	2.5852041037		40068.5438465003
-628.8131212049        	2.5852041037		40076.2952863344
-628.6900545910        	2.5852041037		40112.9149392157
-628.5907909441        	2.5852041037		40144.7060345771
-628.6571618498        	2.5852041037		40126.8910341563
-628.7679311267        	2.5852041037		40091.6780415224
-628.7837425915        	2.5852041037		40086.6854510702
-628.6778564335        	2.5852041037		40119.9527785623
-628.5468750661        	2.5852041037		40163.7815929397
-628.4866821049        	2.5852041037		40189.0501123912
-628.4574099664        	2.5852041037		40202.7321356457
-628.4515651623        	2.5852041037		40208.3680029200
-628.4858999636        	2.5852041037		40207.8743391941
-628.4786596252        	2.5852041037		40222.9497602625
-628.4349015386        	2.5852041037		40244.5894896144
-628.3776134270        	2.5852041037		40275.6753913484
-628.3018886648        	2.5852041037		40322.4789990366
-628.2525400833        	2.5852041037		40351.4206466916
-628.2809901413        	2.5852041037		40333.9041830430
-628.3549160306        	2.5852041037		40289.9962582633
-628.4587545657        	2.5852041037		40239.4046559680
-628.5373372173        	2.5852041037		40196.1348522972
-628.5990393389        	2.5852041037		40160.8223340419
-628.6492338038        	2.5852041037		40133.2638212865
-628.6575786080        	2.5852041037		40119.0346943680
-628.6011086676        	2.5852041037		40119.6995317106
-628.5622896598        	2.5852041037		40115.6422955808
-628.5501902374        	2.5852041037		40121.2797323865
-628.4987425562        	2.5852041037		40151.3731179401
-628.4982813156        	2.5852041037		40163.4164421345
-628.5752325457        	2.5852041037		40143.4221670803
-628.6306084120        	2.5852041037		40127.5517276546
-628.6422092314        	2.5852041037		40124.7648087900
-628.6476362305        	2.5852041037		40127.8311393553
-628.6593581369        	2.5852041037		40134.5811707373
-628.6403778021        	2.5852041037		40141.3226822725
-628.6521046396        	2.5852041037		40129.5264440116
-628.6811125990        	2.5852041037		40114.4414259745
-628.6696430339        	2.5852041037		40117.6881472752
-628.6536514319        	2.5852041037		40126.6393178368
-628.6297341658        	2.5852041037		40135.0510924972
-628.6615425165        	2.5852041037		40129.0066631567
-628.7445867239        	2.5852041037		40101.3809744346
-628.8328804094        	2.5852041037		40066.6525415903
-628.8382903651        	2.5852041037		40058.8569621213
-628.7862810669        	2.5852041037		40072.4175567190
-628.7474591450        	2.5852041037		40087.7274653497
-628.6776995760        	2.5852041037		40119.9452591330
-628.5669922493        	2.5852041037		40170.9652892708
-628.5170616405        	2.5852041037		40195.2156819483
-628.5617630231        	2.5852041037		40175.4961528082
-628.6000952502        	2.5852041037		40153.3052135120
-628.6365740906        	2.5852041037		40140.1470010656
-628.6747449569        	2.5852041037		40130.9598951359
-628.7157126847        	2.5852041037		40123.7315193959
-628.7474829454        	2.5852041037		40121.6292302918
-628.7183015778        	2.5852041037		40136.4349051225
-628.6421795115        	2.5852041037		40157.8512942818
-628.5765619399        	2.5852041037		40169.6213500667
-628.5508789249        	2.5852041037		40169.0174387536
-628.5256566452        	2.5852041037		40167.3021129737
-628.5600314166        	2.5852041037		40147.8302979687
-628.6102326074        	2.5852041037		40128.8029579283
-628.5635560628        	2.5852041037		40135.5702655015
-628.5335503029        	2.5852041037		40130.5090428929
-628.5141896737        	2.5852041037		40117.3777631372
-628.5157183146        	2.5852041037		40107.5364437518
-628.5649442835        	2.5852041037		40098.2546328716
-628.6021242062        	2.5852041037		40105.1828553606
-628.5529316507        	2.5852041037		40137.7982442003
-628.4924061357        	2.5852041037		40170.6560547722
-628.4488690926        	2.5852041037		40196.8002908100
-628.4295995253        	2.5852041037		40211.6581941266
-628.4626722902        	2.5852041037		40203.3951584487
-628.5149180517        	2.5852041037		40181.1089321329
-628.5222035612        	2.5852041037		40167.2695019910
-628.4444613894        	2.5852041037		40177.0878982576
-628.3937004028        	2.5852041037		40189.4474834577
-628.3726429807        	2.5852041037		40199.4613693765
-628.3678346551        	2.5852041037		40195.4022651241
-628.4075535488        	2.5852041037		40175.0854854895
-628.4792026850        	2.5852041037		40154.6755154071
-628.5599592634        	2.5852041037		40131.1701743021
-628.6600438324        	2.5852041037		40097.4329985552
-628.6922746418        	2.5852041037		40086.3964015426
-628.6349055868        	2.5852041037		40103.8498538484
-628.5980978657        	2.5852041037		40113.4071684390
-628.5849997292        	2.5852041037		40113.6065044135
-628.5132369146        	2.5852041037		40129.6393536198
-628.4744479001        	2.5852041037		40137.6823650613
-628.5112696372        	2.5852041037		40120.8702056889
-628.5492455465        	2.5852041037		40096.6955122694
-628.5392621812        	2.5852041037		40084.4104802891
-628.4991090109        	2.5852041037		40088.0266638737
-628.4538785369        	2.5852041037		40105.5533316646
-628.4309645816        	2.5852041037		40127.1061658508
-628.4097821385        	2.5852041037		40153.4448966887
-628.3594366097        	2.5852041037		40183.5521013142
-628.3313202550        	2.5852041037		40199.2931341537
-628.4046142330        	2.5852041037		40182.9150378988
-628.5133115290        	2.5852041037		40159.3585500076
-628.5227268653        	2.5852041037		40171.6825471125
-628.4799518625        	2.5852041037		40196.3333960994
-628.4866433147        	2.5852041037		40188.5057893614
-628.5775917193        	2.5852041037		40148.5853269730
-628.6518545637        	2.5852041037		40116.6563565310
-628.6711908811        	2.5852041037		40111.2656780623
-628.6582694275        	2.5852041037		40123.5016827970
-628.7601834152        	2.5852041037		40105.7802243433
-628.8962982841        	2.5852041037		40072.9456596324
-628.9064669123        	2.5852041037		40071.0236108513
-628.8573455571        	2.5852041037		40083.8350298792
-628.8426888245        	2.5852041037		40083.5046019670
-628.8491352431        	2.5852041037		40078.8758460194
-628.8373944428        	2.5852041037		40082.1066774932
-628.7763088418        	2.5852041037		40099.5119485878
-628.7693361539        	2.5852041037		40107.7230886271
-628.7554010913        	2.5852041037		40118.3357476371
-628.6851110047        	2.5852041037		40141.4804300759
-628.5714440510        	2.5852041037		40178.6342213011
-628.5343946522        	2.5852041037		40208.9508915233
-628.3719952559        	2.5852041037		40263.3754209055
-628.3640367861        	2.5852041037		40249.9037953552
-628.6794046731        	2.5852041037		40125.2739437300
-628.9161833082        	2.5852041037		40031.3459832341
-629.0123560343        	2.5852041037		39993.1330261682
-629.0171738189        	2.5852041037		39993.2552386150
-628.9924833782        	2.5852041037		40015.3838056203
-628.9337917365        	2.5852041037		40060.4932841492
-628.8086005861        	2.5852041037		40130.8908304187
-628.6429736819        	2.5852041037		40207.2349827035
-628.5072009889        	2.5852041037		40254.2650998845
-628.5376735106        	2.5852041037		40229.3773070679
-628.6615189180        	2.5852041037		40167.9952367532
-628.7755046524        	2.5852041037		40117.5386282732
-628.8399737386        	2.5852041037		40093.8394576252
-628.8232824060        	2.5852041037		40099.9630507650
-628.7555682531        	2.5852041037		40125.1502872047
-628.6857487059        	2.5852041037		40155.3622140623
-628.7371744118        	2.5852041037		40159.2274464069
-628.8053737100        	2.5852041037		40150.6512755657
-628.8428712376        	2.5852041037		40136.8405694641
-628.8863505090        	2.5852041037		40116.4826188926
-628.9158605021        	2.5852041037		40104.9247155439
-628.8911292806        	2.5852041037		40114.6974286045
-628.7779953579        	2.5852041037		40152.9329221907
-628.5918401718        	2.5852041037		40203.4378039633
-628.5576603494        	2.5852041037		40204.9966700203
-628.7644492178        	2.5852041037		40151.4267483094
-628.7789365751        	2.5852041037		40149.8479486672
-628.7313180233        	2.5852041037		40166.5230147446
-628.6960541362        	2.5852041037		40176.4040396074
-628.6265063601        	2.5852041037		40197.3211952101
-628.5519234983        	2.5852041037		40218.8758850096
-628.5266398079        	2.5852041037		40219.0850130441
-628.5977223936        	2.5852041037		40182.4271914656
-628.7248174423        	2.5852041037		40123.6271542460
-628.8525980397        	2.5852041037		40070.3171515186
-628.8626779562        	2.5852041037		40061.9577979867
-628.7637886254        	2.5852041037		40091.9969438943
-628.6777984068        	2.5852041037		40112.1319868910
-628.6488361335        	2.5852041037		40113.2857307840
-628.7067073248        	2.5852041037		40103.2363678913
-628.6982002027        	2.5852041037		40119.7229992523
-628.6928502518        	2.5852041037		40130.2753086186
-628.7175124850        	2.5852041037		40122.7660857445
-628.7321905624        	2.5852041037		40114.2999646684
-628.7619819853        	2.5852041037		40097.2832242752
-628.7982388190        	2.5852041037		40083.3308701990
-628.8002184973        	2.5852041037		40098.4341894102
-628.7801042589        	2.5852041037		40134.0957853587
-628.7120475281        	2.5852041037		40180.2367451031
-628.5679019561        	2.5852041037		40244.4776620645
-628.4883929795        	2.5852041037		40283.6027319683
-628.5721828096        	2.5852041037		40261.1929482374
-628.6970623309        	2.5852041037		40212.9138670697
-628.8446580772        	2.5852041037		40149.7802741863
-628.9917967490        	2.5852041037		40086.6435911377
-629.0620329194        	2.5852041037		40051.0639520389
-629.0267111452        	2.5852041037		40057.5243534454
-628.9098601447        	2.5852041037		40097.4841892618
-628.7551525027        	2.5852041037		40157.1555733758
-628.6355578572        	2.5852041037		40210.4344135727
-628.5944456969        	2.5852041037		40232.6480082435
-628.6276801782        	2.5852041037		40215.6802669952
-628.6654689379        	2.5852041037		40190.8839826867
-628.6229464772        	2.5852041037		40192.5564276199
-628.6101343372        	2.5852041037		40179.9951246947
-628.6957948416        	2.5852041037		40132.3509901361
-628.8297551881        	2.5852041037		40086.0028618053
-628.8930309358        	2.5852041037		40069.5687470473
-628.9344237204        	2.5852041037		40071.1878112640
-628.8675432583        	2.5852041037		40114.8212117689
-628.7288061535        	2.5852041037		40182.0928677244
-628.6570956932        	2.5852041037		40221.3750061706
-628.6797360969        	2.5852041037		40218.0359434326
-628.7474858435        	2.5852041037		40189.8633633659
-628.7845839879        	2.5852041037		40168.9221018660
-628.8085918418        	2.5852041037		40155.3413201399
-628.8509410721        	2.5852041037		40137.1327415281
-628.8420644520        	2.5852041037		40133.7527149283
-628.7686518577        	2.5852041037		40148.9976365153
-628.6952385480        	2.5852041037		40171.9978287444
-628.6520733026        	2.5852041037		40195.3552055700
-628.6188060150        	2.5852041037		40210.2355531191
-628.6326360533        	2.5852041037		40206.1926491290
-628.5915145335        	2.5852041037		40212.2574319751
-628.5442295622        	2.5852041037		40218.4351843813
-628.5074413066        	2.5852041037		40217.6783382655
-628.5315394623        	2.5852041037		40195.5333524602
-628.5707484447        	2.5852041037		40167.6564988537
-628.6024855141        	2.5852041037		40153.6927358115
-628.5406140963        	2.5852041037		40164.8818110647
-628.6108765083        	2.5852041037		40126.3883080223
-628.8047522046        	2.5852041037		40044.4757085864
-628.8543351718        	2.5852041037		40018.8776160544
-628.7261860449        	2.5852041037		40072.5930375900
-628.6048341535        	2.5852041037		40133.4443810982
-628.5981691470        	2.5852041037		40149.5709232028
-628.6659777775        	2.5852041037		40131.4692262062
-628.7061031715        	2.5852041037		40116.9551310953
-628.6545043518        	2.5852041037		40129.8496246785
-628.6008434427        	2.5852041037		40147.3767114002
-628.5536458921        	2.5852041037		40164.4494574954
-628.5093017645        	2.5852041037		40182.9805341050
-628.5733165636        	2.5852041037		40172.8544628492
-628.6311150378        	2.5852041037		40161.6119058331
-628.6191254898        	2.5852041037		40171.7610914634
-628.5232665336        	2.5852041037		40206.6506552432
-628.3790081039        	2.5852041037		40257.4412780593
-628.2746923188        	2.5852041037		40293.2488666854
-628.3110431482        	2.5852041037		40264.7970918815
-628.4812624742        	2.5852041037		40186.5000807818
-628.6224668441        	2.5852041037		40125.8383793945
-628.7022451649        	2.5852041037		40094.0832359379
-628.6971873394        	2.5852041037		40095.4839292284
-628.6197124798        	2.5852041037		40128.8627221335
-628.5067670764        	2.5852041037		40178.1321810210
-628.3950869441        	2.5852041037		40225.1235231997
-628.3546474666        	2.5852041037		40248.4732805126
-628.4150368353        	2.5852041037		40237.8472513178
-628.4894242034        	2.5852041037		40204.9404788058
-628.6042637536        	2.5852041037		40144.4494164118
-628.6957919461        	2.5852041037		40086.2165752036
-628.6729696530        	2.5852041037		40072.4567407270
-628.6141520320        	2.5852041037		40085.5766745612
-628.6256242325        	2.5852041037		40096.9305092011
-628.6221076756        	2.5852041037		40129.1355297609
-628.4943467456        	2.5852041037		40199.2701197447
-628.3495040306        	2.5852041037		40257.4873635808
-628.3705339893        	2.5852041037		40248.0545514276
-628.4504058854        	2.5852041037		40209.6484978920
-628.5927569889        	2.5852041037		40154.3994159177
-628.7126788791        	2.5852041037		40103.1172531394
-628.7431076206        	2.5852041037		40078.4624303522
-628.7315627712        	2.5852041037		40068.4950471743
-628.7180775346        	2.5852041037		40055.3681149994
-628.7274843545        	2.5852041037		40034.8502561769
-628.8051120102        	2.5852041037		40005.1129800537
-628.8739356450        	2.5852041037		39989.9572692553
-628.9292711373        	2.5852041037		39987.9850051720
-628.9637120306        	2.5852041037		40000.0084334278
-628.9520647564        	2.5852041037		40025.8639014519
-628.9229739086        	2.5852041037		40043.2746484044
-628.9183237535        	2.5852041037		40038.8496500869
-628.9463261086        	2.5852041037		40023.8287855645
-628.9066797939        	2.5852041037		40032.7474624433
-628.7775687669        	2.5852041037		40068.9467088389
-628.6368815937        	2.5852041037		40111.8726593178
-628.5415269655        	2.5852041037		40151.9067876766
-628.5067997369        	2.5852041037		40169.1376665248
-628.5870135980        	2.5852041037		40140.3128636533
-628.6287103505        	2.5852041037		40119.7703072432
-628.5705051573        	2.5852041037		40137.3001232936
-628.5140862665        	2.5852041037		40157.5888537438
-628.5668804641        	2.5852041037		40139.4109639992
-628.6901163938        	2.5852041037		40088.7692508762
-628.7600535938        	2.5852041037		40051.3847029839
-628.7544833671        	2.5852041037		40052.3236259586
-628.6886925185        	2.5852041037		40090.5714398146
-628.5738239661        	2.5852041037		40143.7709202261
-628.5471690805        	2.5852041037		40154.1661166994
-628.6216326716        	2.5852041037		40121.6763048753
-628.7221672838        	2.5852041037		40078.7140542752
-628.8101394953        	2.5852041037		40044.0821276495
-628.7719025555        	2.5852041037		40053.2334786629
-628.6394228260        	2.5852041037		40088.4006141867
-628.6162385239        	2.5852041037		40087.1300289051
-628.7341815234        	2.5852041037		40051.3040612862
-628.8258569839        	2.5852041037		40029.6023771287
-628.8303402541        	2.5852041037		40036.3865686202
-628.8112238377        	2.5852041037		40049.8451132024
-628.8273899955        	2.5852041037		40052.8519407893
-628.7378138661        	2.5852041037		40089.9024578486
-628.5210348213        	2.5852041037		40174.0483970458
-628.3815720376        	2.5852041037		40235.6457575229
-628.4379541596        	2.5852041037		40219.9710389831
-628.5632504053        	2.5852041037		40165.8693821416
-628.6362015177        	2.5852041037		40121.9366947832
-628.7155019596        	2.5852041037		40083.8533293390
-628.7984869012        	2.5852041037		40054.6466360759
-628.8021168742        	2.5852041037		40060.7045897447
-628.7225989317        	2.5852041037		40097.7125828666
-628.6710117018        	2.5852041037		40117.9765312293
-628.6848297121        	2.5852041037		40101.6499771711
-628.7184271849        	2.5852041037		40077.5578614699
-628.6637358842        	2.5852041037		40085.8357391588
-628.6739626114        	2.5852041037		40086.5364469893
-628.6848332367        	2.5852041037		40087.8375884305
-628.6517738906        	2.5852041037		40105.6194453254
-628.5911660371        	2.5852041037		40131.0997251993
-628.5730640392        	2.5852041037		40136.2136093775
-628.5747023155        	2.5852041037		40136.3962006957
-628.5148345398        	2.5852041037		40160.6450366904
-628.4483363528        	2.5852041037		40181.9011069705
-628.4886990516        	2.5852041037		40156.7732670164
-628.6035330975        	2.5852041037		40101.6951260414
-628.6195707015        	2.5852041037		40083.1672937749
-628.5352770581        	2.5852041037		40106.1072181128
-628.5429860540        	2.5852041037		40103.7266358800
-628.5646568589        	2.5852041037		40085.3844907595
-628.5508232667        	2.5852041037		40073.4943886258
-628.5038474585        	2.5852041037		40079.4648939169
-628.3795489298        	2.5852041037		40117.5442075719
-628.2324965040        	2.5852041037		40164.3488552622
-628.1711218228        	2.5852041037		40184.0452955625
-628.2183871626        	2.5852041037		40167.2966066881
-628.3348505931        	2.5852041037		40131.4580764156
-628.4522309921        	2.5852041037		40101.1415924979
-628.5116639705        	2.5852041037		40091.4406297852
-628.5354121562        	2.5852041037		40094.0099892830
-628.4848769693        	2.5852041037		40118.8274152303
-628.3841641723        	2.5852041037		40158.3600529801
-628.2921007377        	2.5852041037		40191.3249301519
-628.2753510902        	2.5852041037		40196.3092731693
-628.3868991398        	2.5852041037		40152.2581994729
-628.5754872880        	2.5852041037		40081.2757568149
-628.6482639984        	2.5852041037		40056.6971281178
-628.5510972030        	2.5852041037		40103.4114882466
-628.4087680030        	2.5852041037		40174.7004980705
-628.3489086700        	2.5852041037		40205.8618358244
-628.4731369747        	2.5852041037		40164.0854423190
-628.6579850427        	2.5852041037		40100.7923953488
-628.6863877502        	2.5852041037		40079.0210926025
-628.6798842909        	2.5852041037		40073.5153241082
-628.6916047291        	2.5852041037		40069.1419133601
-628.6650678143        	2.5852041037		40077.5572331672
-628.6568169667        	2.5852041037		40078.1663155101
-628.7292156059        	2.5852041037		40049.1413233497
-628.8419201577        	2.5852041037		40009.4404961410
-628.9075201433        	2.5852041037		39996.1370606360
-628.8693162865        	2.5852041037		40032.8015745737
-628.8222090595        	2.5852041037		40089.3648581255
-628.7206169769        	2.5852041037		40153.7688435105
-628.6037022574        	2.5852041037		40196.5926295108
-628.5857161842        	2.5852041037		40201.2761498909
-628.5712253654        	2.5852041037		40209.1770643384
-628.5683533181        	2.5852041037		40213.1075471244
-628.6355074828        	2.5852041037		40186.9052746351
-628.7354234158        	2.5852041037		40144.4051929385
-628.8247088596        	2.5852041037		40103.9910356498
-628.8596095957        	2.5852041037		40085.4165513199
-628.8182787232        	2.5852041037		40102.2896398205
-628.7823228243        	2.5852041037		40124.9526001809
-628.8263596718        	2.5852041037		40109.5678709443
-628.8318997677        	2.5852041037		40104.1227497898
-628.7280027852        	2.5852041037		40138.0136053542
-628.7206366716        	2.5852041037		40142.1307066744
-628.8340382881        	2.5852041037		40099.4024597500
-628.9100539338        	2.5852041037		40071.4378721028
-628.8465635849        	2.5852041037		40089.7530674813
-628.7432210906        	2.5852041037		40112.1192344690
-628.7310641062        	2.5852041037		40096.6137457594
-628.7417852034        	2.5852041037		40079.6771685558
-628.6998552025        	2.5852041037		40086.1041696802
-628.6686722394        	2.5852041037		40095.7596482953
-628.6443137734        	2.5852041037		40105.7758552662
-628.5972148015        	2.5852041037		40129.2065715056
-628.5606334138        	2.5852041037		40164.0230553017
-628.5413666612        	2.5852041037		40202.7990559715
-628.5712893563        	2.5852041037		40221.5157608398
-628.6421701759        	2.5852041037		40209.6957510588
