Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-630.7944862613        	0.7755612311		39094.8147807628
-630.7774626180        	0.7755612311		39099.3164002163
-630.7491679322        	0.7755612311		39105.0189490849
-630.7312129943        	0.7755612311		39104.1868839192
-630.7356944960        	0.7755612311		39094.1901918313
-630.7561464090        	0.7755612311		39078.8502044812
-630.7780248254        	0.7755612311		39065.6176694487
-630.7877480893        	0.7755612311		39060.4032882223
-630.7841325355        	0.7755612311		39064.5051294236
-630.7875412775        	0.7755612311		39070.2771719348
-630.8111255299        	0.7755612311		39069.0299923293
-630.8403211425        	0.7755612311		39062.1856648062
-630.8586141046        	0.7755612311		39054.6213643152
-630.8684514428        	0.7755612311		39046.9213524631
-630.8745600276        	0.7755612311		39039.3190613534
-630.8718698702        	0.7755612311		39035.7261413965
-630.8606040168        	0.7755612311		39037.2545674517
-630.8529344528        	0.7755612311		39039.4619047746
-630.8570206820        	0.7755612311		39038.6467159596
-630.8651996598        	0.7755612311		39038.9823747204
-630.8598820588        	0.7755612311		39046.9656022456
-630.8332016533        	0.7755612311		39064.3255535604
-630.7943706473        	0.7755612311		39085.7170290664
-630.7616593886        	0.7755612311		39102.3998956419
-630.7605844198        	0.7755612311		39102.3365766795
-630.7997215116        	0.7755612311		39082.4076266590
-630.8503259166        	0.7755612311		39055.6199287924
-630.8841003383        	0.7755612311		39035.3864638484
-630.8957177482        	0.7755612311		39026.0656699585
-630.8877132040        	0.7755612311		39027.5512314206
-630.8636950779        	0.7755612311		39036.6204407602
-630.8343096398        	0.7755612311		39048.9585481715
-630.8138325835        	0.7755612311		39059.9286515076
-630.8050624995        	0.7755612311		39068.7410861627
-630.7975253668        	0.7755612311		39077.6665378505
-630.7857380745        	0.7755612311		39086.3903707181
-630.7780303207        	0.7755612311		39090.6763467690
-630.7816618966        	0.7755612311		39088.9369934146
-630.7969288846        	0.7755612311		39081.5855556503
-630.8146190913        	0.7755612311		39070.9226319354
-630.8165264936        	0.7755612311		39063.6796072548
-630.7975109392        	0.7755612311		39064.2882841511
-630.7739447317        	0.7755612311		39070.0859876206
-630.7642949669        	0.7755612311		39074.8961186584
-630.7802568342        	0.7755612311		39073.1926533657
-630.8203312450        	0.7755612311		39063.3906853071
-630.8622587191        	0.7755612311		39051.2612197872
-630.8782733303        	0.7755612311		39045.6069584928
-630.8639372921        	0.7755612311		39046.8628136380
-630.8377802885        	0.7755612311		39049.0974866537
-630.8143574370        	0.7755612311		39047.9422547862
-630.7960092633        	0.7755612311		39046.2406280262
-630.7754246324        	0.7755612311		39048.0427515867
-630.7499409084        	0.7755612311		39053.4193757762
-630.7342741024        	0.7755612311		39056.7910837840
-630.7429274228        	0.7755612311		39052.5771499392
-630.7683305143        	0.7755612311		39043.1274250968
-630.7940950071        	0.7755612311		39032.4374041703
-630.8138640612        	0.7755612311		39023.4003197158
-630.8250821076        	0.7755612311		39018.8531146344
-630.8259139786        	0.7755612311		39020.4991509999
-630.8178854987        	0.7755612311		39027.2000241332
-630.8084829249        	0.7755612311		39034.7629125817
-630.8055237007        	0.7755612311		39038.4536735776
-630.8058055278        	0.7755612311		39039.2348995455
-630.7936144645        	0.7755612311		39044.9762690120
-630.7594851943        	0.7755612311		39060.6015360846
-630.7188656612        	0.7755612311		39080.3126341209
-630.7069358425        	0.7755612311		39089.2831723445
-630.7361330355        	0.7755612311		39081.6654542495
-630.7692947388        	0.7755612311		39069.1866256824
-630.7784683332        	0.7755612311		39063.2664824276
-630.7670019044        	0.7755612311		39063.7496198957
-630.7551998328        	0.7755612311		39063.3168600559
-630.7569428083        	0.7755612311		39057.5182098926
-630.7794303942        	0.7755612311		39047.5024492537
-630.8068085452        	0.7755612311		39039.3735020972
-630.8157100951        	0.7755612311		39037.5253582438
-630.8144303955        	0.7755612311		39038.6609206984
-630.8124237155        	0.7755612311		39039.1651320238
-630.8078382488        	0.7755612311		39038.4091301897
-630.8042884587        	0.7755612311		39035.2029774348
-630.8263626395        	0.7755612311		39024.8163435763
-630.8784469135        	0.7755612311		39009.2142296304
-630.9260458941        	0.7755612311		38998.5455714077
-630.9383335601        	0.7755612311		39000.6062274766
-630.9097137839        	0.7755612311		39014.9862559757
-630.8594462945        	0.7755612311		39033.3955548976
-630.8181230829        	0.7755612311		39044.9734108410
-630.8102381366        	0.7755612311		39042.2364165692
-630.8306881919        	0.7755612311		39028.9587143259
-630.8491420193        	0.7755612311		39018.7613369922
-630.8460941335        	0.7755612311		39020.4644683407
-630.8261930925        	0.7755612311		39031.2093190801
-630.8052318018        	0.7755612311		39042.8029697302
-630.7888430235        	0.7755612311		39051.0564809463
-630.7818565322        	0.7755612311		39055.0345655681
-630.7802096592        	0.7755612311		39056.3668630779
-630.7740176464        	0.7755612311		39058.9037355531
-630.7746237661        	0.7755612311		39059.5445621045
-630.7940154909        	0.7755612311		39053.6821032816
-630.8224542255        	0.7755612311		39044.9211015297
-630.8371351806        	0.7755612311		39042.2781746977
-630.8298869082        	0.7755612311		39048.4491625733
-630.8220133476        	0.7755612311		39056.3049749465
-630.8227362886        	0.7755612311		39061.1960710907
-630.8192269184        	0.7755612311		39067.0123538285
-630.8109879744        	0.7755612311		39074.6907509836
-630.8042698699        	0.7755612311		39082.1484668747
-630.8113935622        	0.7755612311		39083.4528950761
-630.8350736720        	0.7755612311		39076.7632709820
-630.8566064273        	0.7755612311		39069.8581716052
-630.8579096907        	0.7755612311		39070.2595833553
-630.8386349277        	0.7755612311		39077.0495437084
-630.8186826557        	0.7755612311		39082.7426771323
-630.8142819625        	0.7755612311		39083.1338868654
-630.8144257596        	0.7755612311		39083.5700675522
-630.8134994462        	0.7755612311		39086.9259222421
-630.8150329778        	0.7755612311		39091.0825237602
-630.8169199643        	0.7755612311		39093.9976261340
-630.8113182649        	0.7755612311		39098.8304027409
-630.7820564171        	0.7755612311		39112.4303266032
-630.7278179110        	0.7755612311		39136.3993740559
-630.6809864394        	0.7755612311		39158.6838083630
-630.6707928145        	0.7755612311		39164.9910615498
-630.6958389069        	0.7755612311		39153.5806542794
-630.7346054973        	0.7755612311		39133.0100868638
-630.7726022673        	0.7755612311		39109.2650053239
-630.8046627628        	0.7755612311		39083.5044999878
-630.8266068944        	0.7755612311		39058.5128366279
-630.8322758684        	0.7755612311		39040.6304768360
-630.8197138828        	0.7755612311		39035.7066168576
-630.7991487557        	0.7755612311		39041.9874845577
-630.7873908473        	0.7755612311		39051.6316642293
-630.7899726978        	0.7755612311		39058.7296364276
-630.7981977039        	0.7755612311		39063.2053410695
-630.8061890924        	0.7755612311		39065.4669068747
-630.8145036531        	0.7755612311		39065.2926548827
-630.8170571763        	0.7755612311		39066.0434297539
-630.8037162658        	0.7755612311		39071.3650299841
-630.7788307067        	0.7755612311		39079.5499591504
-630.7645108248        	0.7755612311		39082.8002464936
-630.7704651840        	0.7755612311		39078.2398528915
-630.7826843017        	0.7755612311		39070.7874924555
-630.7948641210        	0.7755612311		39063.6707038697
-630.8070123756        	0.7755612311		39058.1848575647
-630.8151628610        	0.7755612311		39056.0470655457
-630.8184800695        	0.7755612311		39058.6602237706
-630.8114484728        	0.7755612311		39067.3064590744
-630.7940996083        	0.7755612311		39079.4389862667
-630.7840870662        	0.7755612311		39087.5619089841
-630.7833594239        	0.7755612311		39090.1121599800
-630.7712226846        	0.7755612311		39093.6453020998
-630.7458273806        	0.7755612311		39099.6707715842
-630.7231246156        	0.7755612311		39103.7542158603
-630.7220511711        	0.7755612311		39100.1485946134
-630.7490808037        	0.7755612311		39086.6846975654
-630.7856857946        	0.7755612311		39069.6976626709
-630.8068955594        	0.7755612311		39059.9685023277
-630.7979596639        	0.7755612311		39064.3713558966
-630.7571091743        	0.7755612311		39083.8394847132
-630.7193948181        	0.7755612311		39105.4515419459
-630.7151069292        	0.7755612311		39114.9802277979
-630.7348941968        	0.7755612311		39110.8654254154
-630.7571495155        	0.7755612311		39101.7246501932
-630.7637274525        	0.7755612311		39096.7151758707
-630.7528322407        	0.7755612311		39097.5538623351
-630.7419991989        	0.7755612311		39098.9280863210
-630.7551148706        	0.7755612311		39092.9280559266
-630.7908544925        	0.7755612311		39078.3416622533
-630.8249487754        	0.7755612311		39062.9032290446
-630.8411820104        	0.7755612311		39054.2022789794
-630.8407301141        	0.7755612311		39053.5378488976
-630.8238534000        	0.7755612311		39059.3965784050
-630.7981398056        	0.7755612311		39068.2113817106
-630.7782851792        	0.7755612311		39075.3849757993
-630.7595765196        	0.7755612311		39081.5582273744
-630.7344693035        	0.7755612311		39089.7861756986
-630.7152880255        	0.7755612311		39096.6287794233
-630.7143895373        	0.7755612311		39097.2347765197
-630.7238295163        	0.7755612311		39094.3422866487
-630.7313461243        	0.7755612311		39092.7820865641
-630.7420241129        	0.7755612311		39090.9404334260
-630.7668454933        	0.7755612311		39083.8952129822
-630.7956901032        	0.7755612311		39075.6091563745
-630.8084891616        	0.7755612311		39074.2663802528
-630.7945126743        	0.7755612311		39082.9206184831
-630.7655202050        	0.7755612311		39096.2645795608
-630.7503026649        	0.7755612311		39103.9761422578
-630.7665061189        	0.7755612311		39097.9854770961
-630.8102910296        	0.7755612311		39079.0834194121
-630.8662234635        	0.7755612311		39052.7738753377
-630.9135265363        	0.7755612311		39027.5692300867
-630.9390429467        	0.7755612311		39010.4053064126
-630.9434413823        	0.7755612311		39003.9272388294
-630.9303312070        	0.7755612311		39009.3782787593
-630.8940349945        	0.7755612311		39026.7012116630
-630.8422136850        	0.7755612311		39050.4030757257
-630.8037542553        	0.7755612311		39069.7506413063
-630.7925445472        	0.7755612311		39077.9633615914
-630.7925433124        	0.7755612311		39080.8822553537
-630.7814153426        	0.7755612311		39087.8331358329
-630.7544549723        	0.7755612311		39100.2281054083
-630.7240941533        	0.7755612311		39111.8595576115
-630.7061718334        	0.7755612311		39117.2143997864
-630.7058544486        	0.7755612311		39114.6930246971
-630.7221737154        	0.7755612311		39105.4001913698
-630.7507249741        	0.7755612311		39089.9298751615
-630.7799845508        	0.7755612311		39073.3881588656
-630.7964496792        	0.7755612311		39062.6707910782
-630.8018332695        	0.7755612311		39059.2608641851
-630.8123808736        	0.7755612311		39058.3441087262
-630.8337754156        	0.7755612311		39057.0177636152
-630.8499719371        	0.7755612311		39058.1591589438
-630.8404480346        	0.7755612311		39067.9165782826
-630.7958373374        	0.7755612311		39088.4659614836
-630.7324516582        	0.7755612311		39114.4891793880
-630.6815984257        	0.7755612311		39134.8173772609
-630.6551438283        	0.7755612311		39145.4029769410
-630.6535412009        	0.7755612311		39147.9603760040
-630.6711664653        	0.7755612311		39144.1364146461
-630.6963500157        	0.7755612311		39135.7198790671
-630.7300322788        	0.7755612311		39122.1956015339
-630.7679913948        	0.7755612311		39105.2779538708
-630.7977566840        	0.7755612311		39089.4601785579
-630.8108870370        	0.7755612311		39079.7394069737
-630.8094037709        	0.7755612311		39077.4250926047
-630.8013649454        	0.7755612311		39081.6799386387
-630.7894254288        	0.7755612311		39090.6746425882
-630.7754377239        	0.7755612311		39102.4624683857
-630.7709120300        	0.7755612311		39111.6552116499
-630.7802748252        	0.7755612311		39113.3076092563
-630.7961722557        	0.7755612311		39109.7617069304
-630.8086069408        	0.7755612311		39105.5829311228
-630.8159096854        	0.7755612311		39102.0436452328
-630.8349163585        	0.7755612311		39092.6531698572
-630.8750866262        	0.7755612311		39075.4250543361
-630.9093768455        	0.7755612311		39061.7913106153
-630.9159623167        	0.7755612311		39058.3144330919
-630.9069226320        	0.7755612311		39058.7109711215
-630.9012412546        	0.7755612311		39054.4785241895
-630.8980983235        	0.7755612311		39048.2258996993
-630.8889191476        	0.7755612311		39046.5503059105
-630.8715744329        	0.7755612311		39052.5649972083
-630.8585637659        	0.7755612311		39061.3360499052
-630.8617984871        	0.7755612311		39066.2582923318
-630.8700046009        	0.7755612311		39068.4183047990
-630.8623156397        	0.7755612311		39074.3009203105
-630.8325527676        	0.7755612311		39085.2106508821
-630.7996497235        	0.7755612311		39093.8518257804
-630.7955924412        	0.7755612311		39088.4096872496
-630.8272731890        	0.7755612311		39069.0538169237
-630.8671374118        	0.7755612311		39048.1471277882
-630.8926581472        	0.7755612311		39033.6938001219
-630.9044014077        	0.7755612311		39025.1476120491
-630.9101421757        	0.7755612311		39018.7315892871
-630.9066556931        	0.7755612311		39016.1361577097
-630.8909400495        	0.7755612311		39019.6752699317
-630.8748998983        	0.7755612311		39027.7112869812
-630.8688011206        	0.7755612311		39036.3918162253
-630.8633192363        	0.7755612311		39046.6909224136
-630.8452369322        	0.7755612311		39060.2924020902
-630.8180152958        	0.7755612311		39073.6771427132
-630.8003850798        	0.7755612311		39078.6506168316
-630.8102966609        	0.7755612311		39070.3957784977
-630.8399796077        	0.7755612311		39054.2111447589
-630.8612354948        	0.7755612311		39043.1386552298
-630.8511083581        	0.7755612311		39046.1514628469
-630.8032493287        	0.7755612311		39064.6844868698
-630.7296608761        	0.7755612311		39094.3904513190
-630.6646115563        	0.7755612311		39122.5390181236
-630.6425937471        	0.7755612311		39133.8734397691
-630.6716890807        	0.7755612311		39123.1958104345
-630.7342297032        	0.7755612311		39096.7525828243
-630.7920188334        	0.7755612311		39069.8262116925
-630.8167556169        	0.7755612311		39054.9470509457
-630.8133471960        	0.7755612311		39052.5591618632
-630.8072666937        	0.7755612311		39055.0832787487
-630.8054261051        	0.7755612311		39060.3320933489
-630.7948470999        	0.7755612311		39071.5849237323
-630.7754836753        	0.7755612311		39087.1810448366
-630.7693612921        	0.7755612311		39095.6891020634
-630.7944978811        	0.7755612311		39087.9735562718
-630.8366055500        	0.7755612311		39069.5459749500
-630.8659482784        	0.7755612311		39054.9161552870
-630.8673913498        	0.7755612311		39053.4584932063
-630.8507610383        	0.7755612311		39062.9691547061
-630.8378407481        	0.7755612311		39073.8631530837
-630.8367370453        	0.7755612311		39080.5201825179
-630.8362699137        	0.7755612311		39084.0643525686
-630.8241675630        	0.7755612311		39088.2733926725
-630.8021714515        	0.7755612311		39093.1842287235
-630.7820710249        	0.7755612311		39094.9431764817
-630.7902253425        	0.7755612311		39086.8539769282
-630.8255185380        	0.7755612311		39070.5816324810
-630.8514509572        	0.7755612311		39057.8683518855
-630.8696204406        	0.7755612311		39049.2897637937
-630.8925499047        	0.7755612311		39042.0539296957
-630.9144574826        	0.7755612311		39038.2799792382
-630.9205829009        	0.7755612311		39042.9008639778
-630.9009286582        	0.7755612311		39056.1518857576
-630.8655063141        	0.7755612311		39071.0482391823
-630.8374023004        	0.7755612311		39078.6487662172
-630.8267326600        	0.7755612311		39077.0064703684
-630.8248493678        	0.7755612311		39072.0792126255
-630.8223717695        	0.7755612311		39067.3285694383
-630.8233388081        	0.7755612311		39061.0384289544
-630.8349121928        	0.7755612311		39052.1929211900
-630.8503311633        	0.7755612311		39043.9778542501
-630.8551469252        	0.7755612311		39041.4066125048
-630.8463734966        	0.7755612311		39044.3797239282
-630.8325507325        	0.7755612311		39049.0115124255
-630.8220698295        	0.7755612311		39052.2521226412
-630.8149967439        	0.7755612311		39054.6629836614
-630.8039785992        	0.7755612311		39058.0995795683
-630.7897772266        	0.7755612311		39061.9165026960
-630.7890138905        	0.7755612311		39059.8595976079
-630.8135143175        	0.7755612311		39048.1042427472
-630.8555766795        	0.7755612311		39030.1562434819
-630.9018294090        	0.7755612311		39011.4728461094
-630.9401384589        	0.7755612311		38997.0597498491
-630.9610086422        	0.7755612311		38990.4458433674
-630.9522421143        	0.7755612311		38995.8958383245
-630.9038258270        	0.7755612311		39015.2536690144
-630.8312838750        	0.7755612311		39043.0294697315
-630.7808907354        	0.7755612311		39064.4095811954
-630.7783398348        	0.7755612311		39069.7752574691
-630.8047634974        	0.7755612311		39064.0043270707
-630.8356247299        	0.7755612311		39054.1998350277
-630.8632817748        	0.7755612311		39045.8962928175
-630.8821735533        	0.7755612311		39042.0756701239
-630.8858862428        	0.7755612311		39044.4421773090
-630.8779535665        	0.7755612311		39050.1575613036
-630.8695635412        	0.7755612311		39053.4668947003
-630.8691780309        	0.7755612311		39051.4478096189
-630.8740162106        	0.7755612311		39046.1521918603
-630.8751432641        	0.7755612311		39040.7607016196
-630.8680017399        	0.7755612311		39037.4332799033
-630.8569464726        	0.7755612311		39034.6999870524
-630.8500316326        	0.7755612311		39029.4014385204
-630.8590949010        	0.7755612311		39019.3905260329
-630.8846787750        	0.7755612311		39005.8084067783
-630.9051349929        	0.7755612311		38996.7767725587
-630.9072176711        	0.7755612311		38998.6132286249
-630.8973266016        	0.7755612311		39010.1512084069
-630.8841332658        	0.7755612311		39026.2599367456
-630.8702468405        	0.7755612311		39042.2418669452
-630.8617663785        	0.7755612311		39054.6508267732
-630.8603636054        	0.7755612311		39062.8575763118
-630.8579495004        	0.7755612311		39068.8428614906
-630.8518960874        	0.7755612311		39073.5539926270
-630.8502179607        	0.7755612311		39074.2820665421
-630.8589865550        	0.7755612311		39070.8054271517
-630.8686744256        	0.7755612311		39068.4865279009
-630.8627021462        	0.7755612311		39073.6301257425
-630.8413216111        	0.7755612311		39086.4737484571
-630.8203603376        	0.7755612311		39100.5297251713
-630.8180664582        	0.7755612311		39109.1111968162
-630.8383951884        	0.7755612311		39110.9998565231
-630.8687900792        	0.7755612311		39108.5410005117
-630.8966692225        	0.7755612311		39103.1789228047
-630.9150741263        	0.7755612311		39096.9162099968
-630.9199625156        	0.7755612311		39092.3040958323
-630.9107836293        	0.7755612311		39093.2156569360
-630.8951991308        	0.7755612311		39099.1669613489
-630.8783437180        	0.7755612311		39107.8314729898
-630.8514161766        	0.7755612311		39121.1122801968
-630.8142288669        	0.7755612311		39137.8009561844
-630.7906275190        	0.7755612311		39148.7297983325
-630.8041476720        	0.7755612311		39144.5746857969
-630.8457951187        	0.7755612311		39128.3406516458
-630.8877953497        	0.7755612311		39110.8193168958
-630.9146519570        	0.7755612311		39096.1056389247
-630.9282002469        	0.7755612311		39084.1132745889
-630.9287062543        	0.7755612311		39075.5999189171
-630.9126088800        	0.7755612311		39073.4760689852
-630.8889902140        	0.7755612311		39076.6116293954
-630.8725230623        	0.7755612311		39080.6969708312
-630.8603047998        	0.7755612311		39085.9565133109
-630.8495735857        	0.7755612311		39090.1916014271
-630.8509763613        	0.7755612311		39088.3798889987
-630.8592641929        	0.7755612311		39084.6635560891
-630.8543280548        	0.7755612311		39088.9113025004
-630.8366692887        	0.7755612311		39101.4013249929
-630.8244567832        	0.7755612311		39112.6238186011
-630.8196552393        	0.7755612311		39118.6270148186
-630.8045303544        	0.7755612311		39124.6542693425
-630.7705978693        	0.7755612311		39133.6264517741
-630.7352062550        	0.7755612311		39140.6290163442
-630.7266345712        	0.7755612311		39137.2496630538
-630.7457178110        	0.7755612311		39125.0434994303
-630.7701089871        	0.7755612311		39113.5765142277
-630.7917624311        	0.7755612311		39105.3768852016
-630.8151977337        	0.7755612311		39098.3324271032
-630.8432035652        	0.7755612311		39089.8741694793
-630.8742507332        	0.7755612311		39079.4751521137
-630.8971847718        	0.7755612311		39071.0990449608
-630.9035631061        	0.7755612311		39068.9250498189
-630.9030813732        	0.7755612311		39069.8742078516
-630.9045002485        	0.7755612311		39070.5090666049
-630.9014081887        	0.7755612311		39072.9450486905
-630.8848610286        	0.7755612311		39081.8985198623
-630.8559924384        	0.7755612311		39098.6764344290
-630.8300044920        	0.7755612311		39118.5605309308
-630.8184457698        	0.7755612311		39134.5517568024
-630.8192554650        	0.7755612311		39143.3259170703
-630.8272447693        	0.7755612311		39143.2693183328
-630.8399495737        	0.7755612311		39135.0268820497
-630.8563280897        	0.7755612311		39122.0176824014
-630.8678930313        	0.7755612311		39111.5639565357
-630.8667655665        	0.7755612311		39109.6149038857
-630.8646752275        	0.7755612311		39111.6169200630
-630.8832061681        	0.7755612311		39106.1825734388
-630.9255188980        	0.7755612311		39089.8311765688
-630.9666313893        	0.7755612311		39071.8742499913
-630.9795034635        	0.7755612311		39063.5309317490
-630.9566451541        	0.7755612311		39068.4163319628
-630.9082690752        	0.7755612311		39082.2449707936
-630.8616135496        	0.7755612311		39093.0309884639
-630.8503513206        	0.7755612311		39087.4073743231
-630.8804821522        	0.7755612311		39065.7486998410
-630.9212737241        	0.7755612311		39043.2311292176
-630.9430080092        	0.7755612311		39032.3055762325
-630.9422108503        	0.7755612311		39034.4815577998
-630.9282811334        	0.7755612311		39043.9189835566
-630.9035495869        	0.7755612311		39057.4862239258
-630.8659545028        	0.7755612311		39073.9937804848
-630.8242805912        	0.7755612311		39090.0212109993
-630.7975399679        	0.7755612311		39098.1368991231
-630.7985627441        	0.7755612311		39093.5876611955
-630.8249575384        	0.7755612311		39078.2934363096
-630.8581383263        	0.7755612311		39060.2498346992
-630.8801246456        	0.7755612311		39047.0644609298
-630.8888281078        	0.7755612311		39040.4786379388
-630.8879729729        	0.7755612311		39039.8456188572
-630.8739141294        	0.7755612311		39047.9250167463
-630.8460751185        	0.7755612311		39064.1811458331
-630.8121471384        	0.7755612311		39083.8862157496
-630.7802567744        	0.7755612311		39101.9232761453
-630.7649457624        	0.7755612311		39111.6323228798
-630.7814518200        	0.7755612311		39106.5066957563
-630.8189069366        	0.7755612311		39090.6108052330
-630.8518710475        	0.7755612311		39074.7549841789
-630.8729659016        	0.7755612311		39062.9093137734
-630.8907275362        	0.7755612311		39052.8544134162
-630.9067627141        	0.7755612311		39045.3801747345
-630.9205413486        	0.7755612311		39041.5595570964
-630.9322788836        	0.7755612311		39040.3235489970
-630.9378161920        	0.7755612311		39042.3618752312
-630.9363300506        	0.7755612311		39048.2356791651
-630.9265969100        	0.7755612311		39058.6594864771
-630.9095317299        	0.7755612311		39072.8468832863
-630.8943728714        	0.7755612311		39087.2841033880
-630.8887391709        	0.7755612311		39097.3676701305
-630.8970397480        	0.7755612311		39099.1335378142
-630.9105581924        	0.7755612311		39095.4750179883
-630.9094464471        	0.7755612311		39095.3979483206
-630.8847136709        	0.7755612311		39104.2435263952
-630.8472955386        	0.7755612311		39117.4682878170
-630.8233748361        	0.7755612311		39124.0691204562
-630.8320268937        	0.7755612311		39117.0765049973
-630.8530880284        	0.7755612311		39105.6598914658
-630.8484079702        	0.7755612311		39105.1933907469
-630.8177558436        	0.7755612311		39117.6477061687
-630.7963087390        	0.7755612311		39128.6652763830
-630.8158657571        	0.7755612311		39121.4779769884
-630.8617192830        	0.7755612311		39100.3677439440
-630.9016896764        	0.7755612311		39080.2270024699
-630.9253141761        	0.7755612311		39067.8771704289
-630.9365095937        	0.7755612311		39062.1729889327
-630.9466576489        	0.7755612311		39057.6151653546
-630.9668767887        	0.7755612311		39049.0063062232
-630.9973339753        	0.7755612311		39035.4647333491
-631.0234685924        	0.7755612311		39023.2752505492
-631.0276707767        	0.7755612311		39020.5973543939
-631.0064747604        	0.7755612311		39030.1206016478
-630.9709750463        	0.7755612311		39046.1089921276
-630.9354430407        	0.7755612311		39062.1744378440
-630.9122130685        	0.7755612311		39073.1089008342
-630.9162435714        	0.7755612311		39074.2140263151
-630.9486250251        	0.7755612311		39064.3712708611
-630.9799876758        	0.7755612311		39051.8696110838
-630.9911743899        	0.7755612311		39041.7304006267
-630.9913982091        	0.7755612311		39031.4214201994
-630.9947202597        	0.7755612311		39019.3331142026
-631.0015504364        	0.7755612311		39009.0787343585
-631.0077681917        	0.7755612311		39004.8268596750
-631.0174012195        	0.7755612311		39004.1828589496
-631.0343962050        	0.7755612311		39002.6396998259
-631.0514285732        	0.7755612311		39000.0480085253
-631.0583209921        	0.7755612311		38999.3935497062
-631.0518400740        	0.7755612311		39002.3518728620
-631.0376220630        	0.7755612311		39007.8808280233
-631.0235912958        	0.7755612311		39015.2183122385
-631.0139886906        	0.7755612311		39022.8296464160
-631.0049488998        	0.7755612311		39029.9775910226
-630.9951497203        	0.7755612311		39036.5320240493
-630.9847124005        	0.7755612311		39042.6878462094
-630.9696712777        	0.7755612311		39050.1015743474
-630.9541606222        	0.7755612311		39056.8941793372
-630.9505947355        	0.7755612311		39057.5272747851
-630.9679417956        	0.7755612311		39047.9834820606
-631.0010562563        	0.7755612311		39030.7460057027
-631.0282877108        	0.7755612311		39015.5472455882
-631.0352796325        	0.7755612311		39010.4985624049
-631.0276262271        	0.7755612311		39014.0472227616
-631.0149876650        	0.7755612311		39021.6790198580
-630.9955027203        	0.7755612311		39030.9767390432
-630.9606430245        	0.7755612311		39046.2427156514
-630.9073105067        	0.7755612311		39071.3354341012
-630.8477590398        	0.7755612311		39102.2686289046
-630.8134779740        	0.7755612311		39125.2937176301
-630.8243109040        	0.7755612311		39129.3033306922
-630.8713108113        	0.7755612311		39115.1212875122
-630.9378726483        	0.7755612311		39089.7764880646
-630.9989562379        	0.7755612311		39064.1351559464
-631.0291702141        	0.7755612311		39050.5053514658
-631.0174838248        	0.7755612311		39055.8250625884
-630.9810362152        	0.7755612311		39073.2590430054
-630.9571280079        	0.7755612311		39085.7340337711
-630.9505751640        	0.7755612311		39087.4018215369
-630.9349517130        	0.7755612311		39086.6383252622
-630.9141871612        	0.7755612311		39084.5604935249
-630.9086832318        	0.7755612311		39079.3114294854
-630.9196630578        	0.7755612311		39073.4374799228
-630.9367770573        	0.7755612311		39070.1784803148
-630.9504791894        	0.7755612311		39070.5849347716
-630.9658700896        	0.7755612311		39069.5821239618
-630.9881203434        	0.7755612311		39063.2797442041
-631.0003238489        	0.7755612311		39056.8090491998
-630.9855629633        	0.7755612311		39056.3876552056
-630.9496460384        	0.7755612311		39061.0633141276
-630.9162781052        	0.7755612311		39064.0742015092
-630.9055353978        	0.7755612311		39060.3826357380
-630.9139334491        	0.7755612311		39051.3920347112
-630.9238871769        	0.7755612311		39043.7898097780
-630.9232258322        	0.7755612311		39041.6750908085
-630.9151584295        	0.7755612311		39045.1130554131
-630.9100599391        	0.7755612311		39050.4329123110
-630.9102993419        	0.7755612311		39056.0069042582
-630.9058894295        	0.7755612311		39064.6921851194
-630.8897768753        	0.7755612311		39077.7445427973
-630.8697055513        	0.7755612311		39092.1199159169
-630.8572116417        	0.7755612311		39103.5708100879
-630.8514546197        	0.7755612311		39111.8789214527
-630.8440590702        	0.7755612311		39118.2908677073
-630.8361977280        	0.7755612311		39119.3391572759
-630.8395307958        	0.7755612311		39111.9086344253
-630.8561603177        	0.7755612311		39098.1958268015
-630.8736947193        	0.7755612311		39086.9174237125
-630.8796690044        	0.7755612311		39083.1327766777
-630.8697019969        	0.7755612311		39087.2653994646
-630.8462335419        	0.7755612311		39097.4415068459
-630.8197677843        	0.7755612311		39109.5047826453
-630.8064072115        	0.7755612311		39118.3523959919
-630.8107206135        	0.7755612311		39121.2716772441
-630.8215947926        	0.7755612311		39121.5208672807
-630.8310715854        	0.7755612311		39122.5821445216
-630.8406693432        	0.7755612311		39123.5833838238
-630.8508838115        	0.7755612311		39123.7444216406
-630.8568925306        	0.7755612311		39123.2423293654
-630.8584575818        	0.7755612311		39122.6742117224
-630.8565551272        	0.7755612311		39122.9676214248
-630.8551451431        	0.7755612311		39122.4148115753
-630.8616325367        	0.7755612311		39117.7964869589
-630.8735969334        	0.7755612311		39109.7769718948
-630.8839731924        	0.7755612311		39100.9012348697
-630.8922612009        	0.7755612311		39091.0928575841
-630.9055120199        	0.7755612311		39079.9419654458
-630.9289625266        	0.7755612311		39067.8782337979
-630.9544235665        	0.7755612311		39059.0341609961
-630.9663434816        	0.7755612311		39058.6525504082
-630.9604317924        	0.7755612311		39066.6993275167
-630.9421687157        	0.7755612311		39079.7059099533
-630.9140637884        	0.7755612311		39093.9607843216
-630.8813372911        	0.7755612311		39104.3682973682
-630.8561638611        	0.7755612311		39107.4140686790
-630.8447410909        	0.7755612311		39103.4118866419
-630.8431699814        	0.7755612311		39096.2092273269
-630.8474749887        	0.7755612311		39090.0181985994
-630.8491822133        	0.7755612311		39087.9203189780
