Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-641.8813854098        	2.5852041037		27792.5701590491
-641.9002704481        	2.5852041037		27796.0144148494
-641.7797617103        	2.5852041037		27843.2049337149
-641.5896231430        	2.5852041037		27901.6349326441
-641.4810970168        	2.5852041037		27930.4662947129
-641.4572316882        	2.5852041037		27932.5554797696
-641.4558202072        	2.5852041037		27930.7216278720
-641.4125194145        	2.5852041037		27939.7740809963
-641.3703174344        	2.5852041037		27944.2284504939
-641.4529815891        	2.5852041037		27905.6126450474
-641.5942524099        	2.5852041037		27842.6673001733
-641.6373031131        	2.5852041037		27805.3583327567
-641.5812208178        	2.5852041037		27804.5761599780
-641.4776929232        	2.5852041037		27831.0927479861
-641.3713998589        	2.5852041037		27868.6164039953
-641.3138905961        	2.5852041037		27896.7213701240
-641.3215656261        	2.5852041037		27909.6577229806
-641.3391834104        	2.5852041037		27927.0636657607
-641.2778371618        	2.5852041037		27967.4427964213
-641.1676188140        	2.5852041037		28016.8016460941
-641.0301755213        	2.5852041037		28069.5656148714
-641.0136817417        	2.5852041037		28093.4406669926
-641.1542191715        	2.5852041037		28072.1706761390
-641.2696392297        	2.5852041037		28042.7619718275
-641.3176501402        	2.5852041037		28018.0194277525
-641.3397513442        	2.5852041037		27991.7296865238
-641.4132992070        	2.5852041037		27948.1626921635
-641.5405994022        	2.5852041037		27893.9289935938
-641.6289236595        	2.5852041037		27862.1125259112
-641.6234053762        	2.5852041037		27871.3636543401
-641.5460617063        	2.5852041037		27911.3014404232
-641.4649403011        	2.5852041037		27947.7870878038
-641.4711606877        	2.5852041037		27948.9169719011
-641.5727647023        	2.5852041037		27919.3849400700
-641.6309252468        	2.5852041037		27901.2084003488
-641.6037253523        	2.5852041037		27905.3255853554
-641.5693295691        	2.5852041037		27914.5805889597
-641.5890478988        	2.5852041037		27905.8794637210
-641.6624742381        	2.5852041037		27876.5741116062
-641.7071862513        	2.5852041037		27857.1556646590
-641.6817052304        	2.5852041037		27869.1991264121
-641.6019666480        	2.5852041037		27906.6591076333
-641.4569658918        	2.5852041037		27958.5418049573
-641.3404307639        	2.5852041037		28001.2931119884
-641.3097918379        	2.5852041037		28031.1879920086
-641.3006275673        	2.5852041037		28059.5316170918
-641.3131467391        	2.5852041037		28077.9839349158
-641.3345742734        	2.5852041037		28083.3867682284
-641.3513552115        	2.5852041037		28081.7386929594
-641.3168033271        	2.5852041037		28085.5624621941
-641.2772737018        	2.5852041037		28081.4546376774
-641.2969304742        	2.5852041037		28052.3910022405
-641.3745494927        	2.5852041037		27999.6192463905
-641.4849745585        	2.5852041037		27937.9863773925
-641.6202531765        	2.5852041037		27880.6381257633
-641.6082288918        	2.5852041037		27864.0534827842
-641.5339229843        	2.5852041037		27875.5004888275
-641.4187457663        	2.5852041037		27905.9556604133
-641.2690219707        	2.5852041037		27937.4919970808
-641.2133230281        	2.5852041037		27937.6618985924
-641.2907174977        	2.5852041037		27914.6563491578
-641.3156409837        	2.5852041037		27900.7396167813
-641.3697634600        	2.5852041037		27874.1423962471
-641.4286755981        	2.5852041037		27845.7296604480
-641.4456645082        	2.5852041037		27833.8580612164
-641.4257358299        	2.5852041037		27845.6787634916
-641.3454244293        	2.5852041037		27884.1787560837
-641.2106110037        	2.5852041037		27947.0431956837
-641.0491067517        	2.5852041037		28019.6741092192
-640.9296359559        	2.5852041037		28071.0678863813
-640.9600781116        	2.5852041037		28067.3959760627
-641.0510496659        	2.5852041037		28031.8396775663
-641.0743581804        	2.5852041037		28007.1902020460
-641.1426257115        	2.5852041037		27979.5473022703
-641.2788919730        	2.5852041037		27943.1109984720
-641.3636047903        	2.5852041037		27922.6796477329
-641.3644099064        	2.5852041037		27923.8134871761
-641.3890215080        	2.5852041037		27912.8454695974
-641.5246748674        	2.5852041037		27867.7261271048
-641.6326444684        	2.5852041037		27824.2079487660
-641.6381499444        	2.5852041037		27805.3199884170
-641.6135057131        	2.5852041037		27798.2022197685
-641.6100932771        	2.5852041037		27798.2154457702
-641.5704907510        	2.5852041037		27823.4620850921
-641.5360677306        	2.5852041037		27860.3953880916
-641.5228415825        	2.5852041037		27895.9118295835
-641.5144140966        	2.5852041037		27916.9731499739
-641.5409601075        	2.5852041037		27912.6518150097
-641.4959475754        	2.5852041037		27923.2155962202
-641.2973904875        	2.5852041037		27984.2660210000
-641.1292557976        	2.5852041037		28056.9136132157
-641.0466055386        	2.5852041037		28106.3596477555
-640.9840274318        	2.5852041037		28133.9342277838
-640.9646677271        	2.5852041037		28138.7028485159
-640.9891391585        	2.5852041037		28125.9091878920
-641.0776504332        	2.5852041037		28095.4878150279
-641.2497673590        	2.5852041037		28039.0716157067
-641.4328950962        	2.5852041037		27966.9738220925
-641.5408138745        	2.5852041037		27910.3884662530
-641.5597252382        	2.5852041037		27884.9237562438
-641.5622638051        	2.5852041037		27877.7935297990
-641.5794291294        	2.5852041037		27875.4735423977
-641.5398894869        	2.5852041037		27889.7595760442
-641.4657317416        	2.5852041037		27914.3990275409
-641.3859417675        	2.5852041037		27939.8274261380
-641.3502011223        	2.5852041037		27953.3243161893
-641.3155364876        	2.5852041037		27966.7648495905
-641.2530007816        	2.5852041037		27995.7877742491
-641.2166925620        	2.5852041037		28025.7197745265
-641.2297540349        	2.5852041037		28040.3653403867
-641.2352992818        	2.5852041037		28050.6239582749
-641.1551271478        	2.5852041037		28075.6772060960
-641.0718845276        	2.5852041037		28099.7277643825
-641.0589233862        	2.5852041037		28110.0896480495
-641.0887917438        	2.5852041037		28106.0633660598
-641.1349386235        	2.5852041037		28093.8237029472
-641.1510096533        	2.5852041037		28089.1374143720
-641.1826673434        	2.5852041037		28078.8528978822
-641.2670331765        	2.5852041037		28046.4520300371
-641.2861818755        	2.5852041037		28025.4842640099
-641.2028700343        	2.5852041037		28031.0006048392
-641.1404258113        	2.5852041037		28036.6004599583
-641.2211404482        	2.5852041037		28009.8246175648
-641.3375536639        	2.5852041037		27971.3380247302
-641.3560019995        	2.5852041037		27957.6970085543
-641.2807889957        	2.5852041037		27974.1289913468
-641.1996734227        	2.5852041037		28001.0039981468
-641.1714365765        	2.5852041037		28019.6649992445
-641.1636251077        	2.5852041037		28034.4832580427
-641.1568189285        	2.5852041037		28048.2565188876
-641.1313248262        	2.5852041037		28061.6012468230
-641.1129167854        	2.5852041037		28060.7550240905
-641.1434145354        	2.5852041037		28033.7320038955
-641.2188776352        	2.5852041037		27996.8787508538
-641.3181926249        	2.5852041037		27963.9229096642
-641.4382250871        	2.5852041037		27932.9923602105
-641.5807685708        	2.5852041037		27903.0103081897
-641.7470412764        	2.5852041037		27865.1334043540
-641.7853410337        	2.5852041037		27854.0599151236
-641.6535831180        	2.5852041037		27885.1300428008
-641.5170611333        	2.5852041037		27916.9931877093
-641.4803930516        	2.5852041037		27925.0748036057
-641.5128619945        	2.5852041037		27927.3474968167
-641.4898773759        	2.5852041037		27948.1355018363
-641.4450536809        	2.5852041037		27968.5452219020
-641.4967116096        	2.5852041037		27959.2166331181
-641.6195017681        	2.5852041037		27929.4762601717
-641.6614598280        	2.5852041037		27917.7392098726
-641.6255998731        	2.5852041037		27925.8618531184
-641.5721105528        	2.5852041037		27942.2222030572
-641.5249044764        	2.5852041037		27954.8262214377
-641.5332818635        	2.5852041037		27952.0218176981
-641.5906176838        	2.5852041037		27939.4552783165
-641.6365753143        	2.5852041037		27932.9022616372
-641.6509307250        	2.5852041037		27933.2320563101
-641.6961462975        	2.5852041037		27915.4833659849
-641.7887722630        	2.5852041037		27871.8100025167
-641.7278885968        	2.5852041037		27865.9638368812
-641.4567399516        	2.5852041037		27926.3380915547
-641.2752843968        	2.5852041037		27990.3665753540
-641.2945150157        	2.5852041037		28013.8310835420
-641.3260712576        	2.5852041037		28023.5642065877
-641.2557191583        	2.5852041037		28043.8008111670
-641.0975291292        	2.5852041037		28079.5082761205
-640.9811165353        	2.5852041037		28103.5721952662
-640.9942781580        	2.5852041037		28096.8470808420
-641.0331421596        	2.5852041037		28078.8579261713
-641.0719362182        	2.5852041037		28050.1827722886
-641.1774491089        	2.5852041037		28003.5253928389
-641.3135429054        	2.5852041037		27957.8275716322
-641.4076225619        	2.5852041037		27933.4989386769
-641.4366225027        	2.5852041037		27931.2824951215
-641.3882186587        	2.5852041037		27944.7892482720
-641.3572045677        	2.5852041037		27954.5945638494
-641.3490890229        	2.5852041037		27956.7019001394
-641.3781802870        	2.5852041037		27937.2051157552
-641.4699785493        	2.5852041037		27892.8652474924
-641.4863434708        	2.5852041037		27869.7088235271
-641.4524741822        	2.5852041037		27874.6068560909
-641.4888669935        	2.5852041037		27882.6548136362
-641.5064387747        	2.5852041037		27896.2266735864
-641.4963730946        	2.5852041037		27912.5989893192
-641.4591069072        	2.5852041037		27931.9889197985
-641.4326330171        	2.5852041037		27942.7485041893
-641.4559316137        	2.5852041037		27933.6287391888
-641.4992063774        	2.5852041037		27915.6865465714
-641.5153599636        	2.5852041037		27908.5514496719
-641.4631035473        	2.5852041037		27926.5790408473
-641.4336392445        	2.5852041037		27942.6799574538
-641.4728019903        	2.5852041037		27934.7437313275
-641.5037308677        	2.5852041037		27913.3121118878
-641.5071111557        	2.5852041037		27892.6217679203
-641.4780813958        	2.5852041037		27884.6687954186
-641.4434697660        	2.5852041037		27884.7707376868
-641.4474654365        	2.5852041037		27875.8147019017
-641.5480376820        	2.5852041037		27839.6887463251
-641.6455308655        	2.5852041037		27803.6369770191
-641.5837370757        	2.5852041037		27814.4784186799
-641.3943352278        	2.5852041037		27870.7218401859
-641.2964779138        	2.5852041037		27927.8875426220
-641.1628507916        	2.5852041037		27995.6836665140
-641.0858127895        	2.5852041037		28036.9880798521
-641.1381023039        	2.5852041037		28025.8507936280
-641.2257868343        	2.5852041037		27993.0409246531
-641.2499483159        	2.5852041037		27981.0866284011
-641.1973013966        	2.5852041037		28003.0612822662
-641.1420690046        	2.5852041037		28024.0892762998
-641.2266329539        	2.5852041037		27996.2164655258
-641.3381379516        	2.5852041037		27956.8843271823
-641.3665875399        	2.5852041037		27946.3202081334
-641.3506563365        	2.5852041037		27955.5622380185
-641.3444757940        	2.5852041037		27966.5354680513
-641.3515598631        	2.5852041037		27973.6955946010
-641.3071731880        	2.5852041037		27993.0990951090
-641.2276317493        	2.5852041037		28025.6746385892
-641.1216161083        	2.5852041037		28066.6005639146
-640.9497913676        	2.5852041037		28112.4723286171
-640.8717201244        	2.5852041037		28133.3502567495
-640.8778930928        	2.5852041037		28137.6884145284
-640.8809030116        	2.5852041037		28144.2251732553
-640.9151892969        	2.5852041037		28137.3920562314
-640.9649211945        	2.5852041037		28116.8535167568
-641.0502328207        	2.5852041037		28081.6003667704
-641.2388338606        	2.5852041037		28017.4442294265
-641.4284870234        	2.5852041037		27953.3394288043
-641.4604786897        	2.5852041037		27937.7593867592
-641.3659206903        	2.5852041037		27969.4754786070
-641.2317934208        	2.5852041037		28019.6897236613
-641.1774243242        	2.5852041037		28044.3610051427
-641.2639297349        	2.5852041037		28017.8192985471
-641.3526871120        	2.5852041037		27978.5934057342
-641.3658474851        	2.5852041037		27955.2727437684
-641.3301500214        	2.5852041037		27949.5755461716
-641.2603008761        	2.5852041037		27960.1962530269
-641.1555168744        	2.5852041037		27983.4133908006
-641.0822708266        	2.5852041037		28000.0957973765
-641.1101068490        	2.5852041037		27991.2081915060
-641.1855198924        	2.5852041037		27965.6208304652
-641.2626195494        	2.5852041037		27935.9293490328
-641.3013703438        	2.5852041037		27913.9276092276
-641.2812755397        	2.5852041037		27907.1600506024
-641.2122913039        	2.5852041037		27915.7504223563
-641.2205833916        	2.5852041037		27899.8700894437
-641.4051525032        	2.5852041037		27833.5575764944
-641.5670237440        	2.5852041037		27774.0746356736
-641.6219646019        	2.5852041037		27751.2790912380
-641.5669804614        	2.5852041037		27768.5399169024
-641.4911923078        	2.5852041037		27802.6537671523
-641.4008811016        	2.5852041037		27841.2531518748
-641.3116614050        	2.5852041037		27874.2972203701
-641.2467691294        	2.5852041037		27900.0663004625
-641.2096910898        	2.5852041037		27920.2586738817
-641.2081433289        	2.5852041037		27930.9370133121
-641.1617914101        	2.5852041037		27946.0962708638
-641.1157152743        	2.5852041037		27955.6521293752
-641.1367481185        	2.5852041037		27944.3406062369
-641.2219455529        	2.5852041037		27916.6913780427
-641.2550352705        	2.5852041037		27903.3542714654
-641.2739132822        	2.5852041037		27903.8092557653
-641.3183242581        	2.5852041037		27907.7704155648
-641.3321758485        	2.5852041037		27921.3373793849
-641.3130540712        	2.5852041037		27936.0508877729
-641.3024938525        	2.5852041037		27944.1668959205
-641.2920800879        	2.5852041037		27948.3154844700
-641.2718534764        	2.5852041037		27954.8141853038
-641.2367921194        	2.5852041037		27960.8883839293
-641.1894972873        	2.5852041037		27966.0084855156
-641.1280068353        	2.5852041037		27971.5422011484
-641.0461772009        	2.5852041037		27982.9699298091
-641.0196443348        	2.5852041037		27979.9734731117
-641.0778118829        	2.5852041037		27954.2131141651
-641.1418340553        	2.5852041037		27931.4855136773
-641.1802778667        	2.5852041037		27926.5304352231
-641.1844986007        	2.5852041037		27937.1784154014
-641.1548713526        	2.5852041037		27952.7334612613
-641.1273195204        	2.5852041037		27958.6509223619
-641.1691388075        	2.5852041037		27939.7470609348
-641.2469620606        	2.5852041037		27911.9068022535
-641.2513405434        	2.5852041037		27905.5863274898
-641.1840144911        	2.5852041037		27924.2070061889
-641.2074114283        	2.5852041037		27924.0254058318
-641.2496597523        	2.5852041037		27911.9308216347
-641.2110946877        	2.5852041037		27916.0152135142
-641.2163339644        	2.5852041037		27919.7643850425
-641.2057989494        	2.5852041037		27926.4953546612
-641.1929407748        	2.5852041037		27931.4410637933
-641.2064029066        	2.5852041037		27932.6192245899
-641.1589400946        	2.5852041037		27950.8967188455
-641.0524731471        	2.5852041037		27981.5205655355
-641.0046331040        	2.5852041037		27984.6176096477
-640.9941436499        	2.5852041037		27966.0402150098
-641.0130660243        	2.5852041037		27943.9458134915
-641.1154438117        	2.5852041037		27910.0730562301
-641.2392990267        	2.5852041037		27874.1082539115
-641.3090407624        	2.5852041037		27850.8682267621
-641.2940843756        	2.5852041037		27851.3238207953
-641.2144400594        	2.5852041037		27872.5713404547
-641.1381611241        	2.5852041037		27903.8993405488
-641.1044658057        	2.5852041037		27930.7520706064
-641.1381329738        	2.5852041037		27927.1032099391
-641.2823435876        	2.5852041037		27882.8863086522
-641.3503989415        	2.5852041037		27860.2359400786
-641.3120088855        	2.5852041037		27876.8299886236
-641.2933168617        	2.5852041037		27899.5187364497
-641.3115512921        	2.5852041037		27912.4629020837
-641.2896140603        	2.5852041037		27927.9293700632
-641.1729842528        	2.5852041037		27962.3864492503
-641.0402137377        	2.5852041037		27999.9126254309
-641.0019298700        	2.5852041037		28005.0734005063
-641.0813663570        	2.5852041037		27963.0837493784
-641.1427599715        	2.5852041037		27918.8250572758
-641.1990970219        	2.5852041037		27881.2956426821
-641.3078536327        	2.5852041037		27840.1079152135
-641.4304756631        	2.5852041037		27803.5757416984
-641.5004199304        	2.5852041037		27791.9024717431
-641.4617500389        	2.5852041037		27821.8384083665
-641.3019057995        	2.5852041037		27895.4992740503
-641.1225021018        	2.5852041037		27970.2516352311
-641.1076371388        	2.5852041037		27984.8978623696
-641.1860919731        	2.5852041037		27968.8589944465
-641.2224194156        	2.5852041037		27975.2566712959
-641.2202346278        	2.5852041037		27997.2866882748
-641.2706313967        	2.5852041037		27999.2494578268
-641.2891792895        	2.5852041037		27997.2818830166
-641.2701035015        	2.5852041037		27995.3848281941
-641.2052844034        	2.5852041037		27997.2931106161
-641.1103518696        	2.5852041037		28005.9058766359
-641.0585207070        	2.5852041037		28009.9994444881
-641.1405048794        	2.5852041037		28001.1786568849
-641.1367193512        	2.5852041037		28014.8622801440
-641.1494359746        	2.5852041037		28027.6676788406
-641.1825938431        	2.5852041037		28032.9355233428
-641.2324097439        	2.5852041037		28028.3713888283
-641.2667177019        	2.5852041037		28026.4485821396
-641.2870876251        	2.5852041037		28020.3963974696
-641.3375941889        	2.5852041037		27994.8547905849
-641.3900922576        	2.5852041037		27971.1706653361
-641.3923492257        	2.5852041037		27971.8493292412
-641.3599843371        	2.5852041037		27982.1225310238
-641.3400439294        	2.5852041037		27973.1040901394
-641.3617507148        	2.5852041037		27942.5382422088
-641.3807562116        	2.5852041037		27917.8350856636
-641.4228297705        	2.5852041037		27903.4841546499
-641.4477391396        	2.5852041037		27906.9608224634
-641.3784038175        	2.5852041037		27939.1524584470
-641.3081086889        	2.5852041037		27967.7742454737
-641.3274636188        	2.5852041037		27969.1176908383
-641.3779564849        	2.5852041037		27961.1148870869
-641.3933405301        	2.5852041037		27970.3329897266
-641.3202683152        	2.5852041037		27997.4316509490
-641.2066792048        	2.5852041037		28030.0278307335
-641.0721058199        	2.5852041037		28065.8815147117
-640.9727760543        	2.5852041037		28092.5083850326
-640.9856100221        	2.5852041037		28084.4846766118
-641.0954423474        	2.5852041037		28039.8078352594
-641.2248545636        	2.5852041037		27984.6542024453
-641.2790131891        	2.5852041037		27952.8201028581
-641.2500948872        	2.5852041037		27965.5040423213
-641.1550138968        	2.5852041037		28015.0947580869
-641.0587441676        	2.5852041037		28066.1900664498
-641.0388705826        	2.5852041037		28089.8304065822
-641.1132272059        	2.5852041037		28080.1043665337
-641.1527858864        	2.5852041037		28063.3360081459
-641.2191335796        	2.5852041037		28031.6879045317
-641.3016753619        	2.5852041037		27991.3669085660
-641.3811762517        	2.5852041037		27957.9542535100
-641.4039674054        	2.5852041037		27959.2690077224
-641.3472720969        	2.5852041037		27998.6581852320
-641.3011582323        	2.5852041037		28031.6093144237
-641.3050158962        	2.5852041037		28034.9557183155
-641.3223903036        	2.5852041037		28021.2338068526
-641.3227753024        	2.5852041037		28012.7741622574
-641.2947757697        	2.5852041037		28022.7140476667
-641.2566703307        	2.5852041037		28043.3246248586
-641.2297190888        	2.5852041037		28059.5749650849
-641.2110404522        	2.5852041037		28060.8051321813
-641.2460818087        	2.5852041037		28038.4878716747
-641.3116747209        	2.5852041037		28005.2675023041
-641.3573824102        	2.5852041037		27975.7226418436
-641.4098096441        	2.5852041037		27947.8903075598
-641.3796297423        	2.5852041037		27945.5733008055
-641.3152070824        	2.5852041037		27946.6080011947
-641.3228814961        	2.5852041037		27920.1261960367
-641.3571642804        	2.5852041037		27883.4391911544
-641.4615608256        	2.5852041037		27837.5607868746
-641.5581257546        	2.5852041037		27797.3748399697
-641.5282574827        	2.5852041037		27788.1822556816
-641.4122997686        	2.5852041037		27800.2072619447
-641.3925206945        	2.5852041037		27802.8469810323
-641.4486608347        	2.5852041037		27802.3215244655
-641.4072184777        	2.5852041037		27833.3363876587
-641.3282841075        	2.5852041037		27880.7908534354
-641.2538940994        	2.5852041037		27930.1505287858
-641.1988600825        	2.5852041037		27979.0717010440
-641.1147741122        	2.5852041037		28037.6836580949
-640.9840211204        	2.5852041037		28103.2491799531
-640.9092200508        	2.5852041037		28140.6543854748
-640.9280453746        	2.5852041037		28132.8049228690
-641.0150100828        	2.5852041037		28089.2526044055
-641.1806460850        	2.5852041037		28017.8622699845
-641.3160153670        	2.5852041037		27954.5942519840
-641.2863605133        	2.5852041037		27936.0970923438
-641.1703092705        	2.5852041037		27949.6562571765
-641.1412286776        	2.5852041037		27956.3257524151
-641.2229160231        	2.5852041037		27949.6404515436
-641.2558645654        	2.5852041037		27962.8383842651
-641.2327482738        	2.5852041037		27994.8068150804
-641.1761692822        	2.5852041037		28037.5793564347
-641.0704067959        	2.5852041037		28091.9901769095
-640.9825164843        	2.5852041037		28133.1735049722
-641.0485608006        	2.5852041037		28123.0893793007
-641.1664494386        	2.5852041037		28080.1744178867
-641.3006582996        	2.5852041037		28024.8698411031
-641.3308779958        	2.5852041037		27986.2214959616
-641.3765980056        	2.5852041037		27945.1553152652
-641.4533374758        	2.5852041037		27908.7504863523
-641.4709468464        	2.5852041037		27901.5760207845
-641.4322539451        	2.5852041037		27924.1603175434
-641.2951308506        	2.5852041037		27974.0480715156
-641.1457171100        	2.5852041037		28021.6094255272
-641.0894725463        	2.5852041037		28029.7992989240
-641.1098369162        	2.5852041037		28003.8323051434
-641.1622603709        	2.5852041037		27979.7407169500
-641.1493838166        	2.5852041037		27982.2158537930
-641.0961411472        	2.5852041037		27994.1068574002
-641.0726935449        	2.5852041037		27990.9758892511
-641.1200224203        	2.5852041037		27964.0129762358
-641.1989673266        	2.5852041037		27933.6181997681
-641.2519426735        	2.5852041037		27914.3286244759
-641.3109376394        	2.5852041037		27896.7915270580
-641.4038535513        	2.5852041037		27871.8462325649
-641.4502634258        	2.5852041037		27861.6557691678
-641.3901205777        	2.5852041037		27882.3189732496
-641.3019651932        	2.5852041037		27914.3642328701
-641.2765863562        	2.5852041037		27933.6332088364
-641.2567893869        	2.5852041037		27947.9085461290
-641.2427018215        	2.5852041037		27963.8229387190
-641.1492758472        	2.5852041037		27999.6016052419
-641.0636323224        	2.5852041037		28023.3952340806
-641.1216966695        	2.5852041037		27993.4728086794
-641.2484565025        	2.5852041037		27943.7956427271
-641.3029462230        	2.5852041037		27924.2362121994
-641.2995451909        	2.5852041037		27932.3265411054
-641.2926438664        	2.5852041037		27947.3950205312
-641.2918996757        	2.5852041037		27963.9692946173
-641.2810836738        	2.5852041037		27979.1835941432
-641.2616050850        	2.5852041037		27990.8800967805
-641.2830967053        	2.5852041037		27990.0197455614
-641.3542010777        	2.5852041037		27970.9223222614
-641.3869289690        	2.5852041037		27953.9635972839
-641.3498644555        	2.5852041037		27951.5387585599
-641.3105127274        	2.5852041037		27953.1492119100
-641.3482452405        	2.5852041037		27944.5527329831
-641.4175290819        	2.5852041037		27929.8351100691
-641.4627485093        	2.5852041037		27910.0046516944
-641.5090046897        	2.5852041037		27883.9679747861
-641.5830771196        	2.5852041037		27851.4947027863
-641.5955760044        	2.5852041037		27831.5619364856
-641.6145054010        	2.5852041037		27817.2549269285
-641.7104823499        	2.5852041037		27800.1544122007
-641.6780377744        	2.5852041037		27817.2245417753
-641.5272019261        	2.5852041037		27866.7140771775
-641.2879830921        	2.5852041037		27944.4945802134
-641.1265419798        	2.5852041037		28007.3997051026
-641.0876145326        	2.5852041037		28033.4392407883
-641.1601458679        	2.5852041037		28028.0175236838
-641.2518278815        	2.5852041037		28016.3333149859
-641.2435376497        	2.5852041037		28025.2563148763
-641.1764847416        	2.5852041037		28040.1040539006
-641.1943240748        	2.5852041037		28022.6559224313
-641.3663591069        	2.5852041037		27957.0515602929
-641.5713258471        	2.5852041037		27885.0150528407
-641.6409248348        	2.5852041037		27862.6282982916
-641.5389493078        	2.5852041037		27899.4858324616
-641.4540943702        	2.5852041037		27940.0047723317
-641.3859042666        	2.5852041037		27973.8972451080
-641.2561260449        	2.5852041037		28018.8572450708
-641.0911087458        	2.5852041037		28074.2902280822
-640.9715481088        	2.5852041037		28112.8431970509
-640.9817671677        	2.5852041037		28105.9574150892
-641.0827648507        	2.5852041037		28061.9895924900
-641.1870090347        	2.5852041037		28010.0573427835
-641.2760139207        	2.5852041037		27969.4178854216
-641.2654953277        	2.5852041037		27963.7970646638
-641.2628676785        	2.5852041037		27969.7401529484
-641.3237443279        	2.5852041037		27964.1528173746
-641.3684431577        	2.5852041037		27956.4912039993
-641.4064702453        	2.5852041037		27947.1128802445
-641.4317069512        	2.5852041037		27941.7090523438
-641.3948701072        	2.5852041037		27955.6142041434
-641.2727970093        	2.5852041037		27996.8003248349
-641.1092352069        	2.5852041037		28052.7256120005
-641.0185854800        	2.5852041037		28080.1165697276
-641.0594417363        	2.5852041037		28055.3673285209
-641.1450917018        	2.5852041037		28009.1364494869
-641.1971397118        	2.5852041037		27971.5296022814
-641.2145270640        	2.5852041037		27948.0465218687
-641.1927038169        	2.5852041037		27941.1280234748
-641.1972594528        	2.5852041037		27931.1173785768
-641.2752707199        	2.5852041037		27908.4527494085
-641.3370149770        	2.5852041037		27895.1158319349
-641.3284711810        	2.5852041037		27902.4369119696
-641.2818995101        	2.5852041037		27920.0231578416
-641.2340074039        	2.5852041037		27934.6010390868
-641.2401931830        	2.5852041037		27931.3063228899
-641.2390572518        	2.5852041037		27927.6977954329
-641.2042718312        	2.5852041037		27938.3587813600
-641.1657738545        	2.5852041037		27952.2516886735
-641.1387421231        	2.5852041037		27955.9008083640
-641.1364732769        	2.5852041037		27949.3382813631
-641.1573014323        	2.5852041037		27936.2665250601
-641.1890318210        	2.5852041037		27923.3823871087
-641.2726000482        	2.5852041037		27903.7284132495
-641.3839878715        	2.5852041037		27881.2973940299
-641.4526049144        	2.5852041037		27874.6028466747
-641.4568276830        	2.5852041037		27887.4204104134
-641.4274405916        	2.5852041037		27916.7488292738
-641.3699305003        	2.5852041037		27961.3096743028
-641.2598583060        	2.5852041037		28019.4003569454
-641.2179936049        	2.5852041037		28046.0088649275
-641.3345239461        	2.5852041037		28013.4085609521
-641.5224219227        	2.5852041037		27956.0173302395
-641.6383490619        	2.5852041037		27919.1606959989
-641.6263955866        	2.5852041037		27915.0897215289
-641.5484489644        	2.5852041037		27927.3982797933
-641.4681181289        	2.5852041037		27940.5272843195
-641.4324112007        	2.5852041037		27941.7818838903
-641.4954805402        	2.5852041037		27920.6284314284
-641.5426349806        	2.5852041037		27909.9541953551
-641.4784203740        	2.5852041037		27931.9009005913
-641.3840864821        	2.5852041037		27961.8190727572
-641.3846343030        	2.5852041037		27960.5170227845
-641.4444086182        	2.5852041037		27941.6427353855
-641.4911635179        	2.5852041037		27929.0603663982
-641.4661637499        	2.5852041037		27943.2062305605
-641.3730603884        	2.5852041037		27985.4749882505
-641.2438489196        	2.5852041037		28048.0840430356
-641.1331243614        	2.5852041037		28105.0911684161
-641.1433083944        	2.5852041037		28112.7714697967
-641.2244091197        	2.5852041037		28084.3099283449
-641.2265659871        	2.5852041037		28074.7843502454
-641.1495290274        	2.5852041037		28091.5486450716
-641.1075162780        	2.5852041037		28101.8002268155
-641.1918809697        	2.5852041037		28077.0952701014
-641.3393240556        	2.5852041037		28031.0148307679
-641.4625082368        	2.5852041037		27989.2196173598
-641.5922875313        	2.5852041037		27945.9296220360
-641.6711181438        	2.5852041037		27923.0565348892
-641.6102094566        	2.5852041037		27950.7763368635
-641.4391665042        	2.5852041037		28010.0159906746
-641.3222415741        	2.5852041037		28037.3706936588
-641.3569377161        	2.5852041037		28005.5006082259
-641.4322000009        	2.5852041037		27964.3015629290
-641.5207920144        	2.5852041037		27936.0618800253
-641.6338473488        	2.5852041037		27911.9765868546
-641.7649375613        	2.5852041037		27881.9723224332
-641.8526773535        	2.5852041037		27860.5748245946
-641.8727849222        	2.5852041037		27857.0163085094
-641.7972948097        	2.5852041037		27883.7054858734
-641.6188012946        	2.5852041037		27940.5915732806
-641.4137641095        	2.5852041037		28011.2646496818
-641.2734861189        	2.5852041037		28066.8398972326
-641.2541550852        	2.5852041037		28086.7262852961
-641.3081966369        	2.5852041037		28077.4912669143
-641.3451212907        	2.5852041037		28067.8292292232
-641.3196066007        	2.5852041037		28072.3436826633
-641.3003143658        	2.5852041037		28068.6000558530
-641.3544981857        	2.5852041037		28045.8084918401
-641.4686873157        	2.5852041037		28019.0324805036
-641.5660271050        	2.5852041037		28009.8676584853
-641.5798328086        	2.5852041037		28024.0640140876
-641.5376117565        	2.5852041037		28048.6895109954
-641.5049678973        	2.5852041037		28066.9866215687
-641.4633914404        	2.5852041037		28086.4710089501
-641.3786452957        	2.5852041037		28109.5690095120
-641.3354999895        	2.5852041037		28113.7261531786
-641.3432844126        	2.5852041037		28103.6854498938
-641.3422781906        	2.5852041037		28094.6377201684
-641.4267664498        	2.5852041037		28061.5681119338
-641.5876804894        	2.5852041037		28009.0522784634
-641.6894234711        	2.5852041037		27977.5507549968
