Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-685.2461042801        	2.5852041037		1782.0460432349
-685.2251621627        	2.5852041037		1786.7575957047
-685.1940735522        	2.5852041037		1791.5696275750
-685.1614225902        	2.5852041037		1796.0612473031
-685.1353535483        	2.5852041037		1799.4822558642
-685.1198912069        	2.5852041037		1801.7136219137
-685.1078404562        	2.5852041037		1803.8296820663
-685.0907940788        	2.5852041037		1805.9857715082
-685.0742748283        	2.5852041037		1807.6074592672
-685.0699583766        	2.5852041037		1807.7398186439
-685.0810173630        	2.5852041037		1805.6839733033
-685.0981089755        	2.5852041037		1802.0372735493
-685.1122653391        	2.5852041037		1798.1636387067
-685.1296988538        	2.5852041037		1793.4258844241
-685.1548719182        	2.5852041037		1787.1000036858
-685.1821604876        	2.5852041037		1779.4376624384
-685.2076221095        	2.5852041037		1771.9546390143
-685.2286017726        	2.5852041037		1766.5298064893
-685.2439061554        	2.5852041037		1763.1361878478
-685.2571813103        	2.5852041037		1761.6330013284
-685.2724676347        	2.5852041037		1760.6456721235
-685.2861754177        	2.5852041037		1760.8765512710
-685.2858784229        	2.5852041037		1762.9378196132
-685.2579952372        	2.5852041037		1767.1415242482
-685.2027140276        	2.5852041037		1775.2334910382
-685.1548070667        	2.5852041037		1782.9742234953
-685.1382465989        	2.5852041037		1787.3842527936
-685.1329082545        	2.5852041037		1789.9749830727
-685.1255666518        	2.5852041037		1792.1900679762
-685.1080509867        	2.5852041037		1794.4573240566
-685.0843504263        	2.5852041037		1797.1686304118
-685.0662571135        	2.5852041037		1798.8171227902
-685.0571008577        	2.5852041037		1798.6717003912
-685.0530392400        	2.5852041037		1797.8429840727
-685.0603594593        	2.5852041037		1795.7961497599
-685.0900700692        	2.5852041037		1791.4749521439
-685.1287071193        	2.5852041037		1785.8196644791
-685.1603604634        	2.5852041037		1781.1969592342
-685.1854425900        	2.5852041037		1777.0159649197
-685.2109152314        	2.5852041037		1772.9465360760
-685.2378297825        	2.5852041037		1769.0858226978
-685.2601970372        	2.5852041037		1766.2687753877
-685.2632511167        	2.5852041037		1767.1529816628
-685.2416774598        	2.5852041037		1770.3487541853
-685.2149050027        	2.5852041037		1774.7316341079
-685.2022061144        	2.5852041037		1778.1512380709
-685.1982215547        	2.5852041037		1779.9184033480
-685.1892729422        	2.5852041037		1783.2821962873
-685.1739689001        	2.5852041037		1787.3462745521
-685.1588001789        	2.5852041037		1790.3486356639
-685.1463682738        	2.5852041037		1792.3742003170
-685.1373688319        	2.5852041037		1793.0647035520
-685.1307831773        	2.5852041037		1793.3562368630
-685.1254686729        	2.5852041037		1792.8054654775
-685.1216609980        	2.5852041037		1792.7542782962
-685.1196777357        	2.5852041037		1792.8130321585
-685.1145021096        	2.5852041037		1793.6004838043
-685.0992446810        	2.5852041037		1796.2605995500
-685.0755449081        	2.5852041037		1800.7413263560
-685.0547682021        	2.5852041037		1805.2625558272
-685.0437294286        	2.5852041037		1808.4181815154
-685.0378724779        	2.5852041037		1809.7758823988
-685.0321793610        	2.5852041037		1811.0702246761
-685.0301726760        	2.5852041037		1811.8919456350
-685.0339320791        	2.5852041037		1811.8790337029
-685.0370863744        	2.5852041037		1811.5265865024
-685.0303952586        	2.5852041037		1813.3482564414
-685.0032842155        	2.5852041037		1816.9368833490
-684.9631466502        	2.5852041037		1821.4903254587
-684.9406239946        	2.5852041037		1823.6943103227
-684.9631632180        	2.5852041037		1819.6112490498
-685.0258744166        	2.5852041037		1810.5569965991
-685.1062621720        	2.5852041037		1798.7079489980
-685.1854445977        	2.5852041037		1786.4469853987
-685.2478969488        	2.5852041037		1776.9206734339
-685.2877461388        	2.5852041037		1770.4993658705
-685.3042234220        	2.5852041037		1768.1022768903
-685.2999868529        	2.5852041037		1769.2565175099
-685.2822931804        	2.5852041037		1772.3919621006
-685.2587804522        	2.5852041037		1776.3572172038
-685.2314901801        	2.5852041037		1782.1318447626
-685.1974109100        	2.5852041037		1787.8870110261
-685.1611395212        	2.5852041037		1792.8157991005
-685.1439145960        	2.5852041037		1795.6039554899
-685.1536649952        	2.5852041037		1795.2176887351
-685.1678849792        	2.5852041037		1793.8265639843
-685.1680861034        	2.5852041037		1793.7155577643
-685.1608240627        	2.5852041037		1794.6324668683
-685.1580113548        	2.5852041037		1795.3452642099
-685.1575253509        	2.5852041037		1796.6816681724
-685.1505686244        	2.5852041037		1797.7738073041
-685.1318416339        	2.5852041037		1799.5628887507
-685.1025880633        	2.5852041037		1801.1467496438
-685.0672402176        	2.5852041037		1802.4776075745
-685.0312392501        	2.5852041037		1803.8826082972
-684.9971023130        	2.5852041037		1805.8621697818
-684.9741737634        	2.5852041037		1807.8582049738
-684.9632903891        	2.5852041037		1808.9652936043
-684.9571115243        	2.5852041037		1809.6541806592
-684.9613034475        	2.5852041037		1807.9611369991
-684.9768551486        	2.5852041037		1803.9470526141
-684.9900805302        	2.5852041037		1799.9498464263
-685.0035125055        	2.5852041037		1796.2259956811
-685.0344716792        	2.5852041037		1790.9161062359
-685.0826836749        	2.5852041037		1784.8232915303
-685.1286278294        	2.5852041037		1779.0497458496
-685.1560927142        	2.5852041037		1774.8763627034
-685.1594410005        	2.5852041037		1774.2831302495
-685.1380765296        	2.5852041037		1777.5040353804
-685.0973314661        	2.5852041037		1782.7155175822
-685.0640218104        	2.5852041037		1787.9347239665
-685.0667537822        	2.5852041037		1789.3218811296
-685.0829757490        	2.5852041037		1788.6041977409
-685.0899441464        	2.5852041037		1788.4289485875
-685.0944521099        	2.5852041037		1789.6106096910
-685.0898505127        	2.5852041037		1792.7511676910
-685.0641242882        	2.5852041037		1797.9719565671
-685.0208637329        	2.5852041037		1804.5284286402
-684.9763544100        	2.5852041037		1810.2331316276
-684.9492086971        	2.5852041037		1814.3779823889
-684.9462755338        	2.5852041037		1815.7280835805
-684.9566018543        	2.5852041037		1815.5154202633
-684.9656300466        	2.5852041037		1813.8519955818
-684.9704092316        	2.5852041037		1812.5871725586
-684.9732746316        	2.5852041037		1812.1501650491
-684.9737955520        	2.5852041037		1810.8306077791
-684.9737214377        	2.5852041037		1810.6548803344
-684.9778741105        	2.5852041037		1809.9136570788
-684.9853116888        	2.5852041037		1808.2413127941
-684.9941603998        	2.5852041037		1806.3395347848
-685.0083056636        	2.5852041037		1804.4568538650
-685.0229966349        	2.5852041037		1803.2495464851
-685.0253180972        	2.5852041037		1802.9358741809
-685.0144027591        	2.5852041037		1803.6462294976
-685.0046711625        	2.5852041037		1804.1285818223
-685.0134541750        	2.5852041037		1803.0918393972
-685.0441122309        	2.5852041037		1799.7609956978
-685.0835878829        	2.5852041037		1795.2488670931
-685.1186036104        	2.5852041037		1790.8264793492
-685.1453003713        	2.5852041037		1787.4072921448
-685.1678627385        	2.5852041037		1783.5929080371
-685.1891029410        	2.5852041037		1780.1697129022
-685.2053197243        	2.5852041037		1776.7460426931
-685.2129292770        	2.5852041037		1774.0709831602
-685.2177139987        	2.5852041037		1772.9000783248
-685.2175638540        	2.5852041037		1772.6034179032
-685.2017890165        	2.5852041037		1774.9120439317
-685.1647826917        	2.5852041037		1780.2633832423
-685.1092746453        	2.5852041037		1786.8952344229
-685.0681173245        	2.5852041037		1793.0235371245
-685.0620070937        	2.5852041037		1795.6705699163
-685.0535226018        	2.5852041037		1797.8270495247
-685.0390350213        	2.5852041037		1799.6715112431
-685.0258206019        	2.5852041037		1800.8153761827
-685.0135942249        	2.5852041037		1801.9900364604
-684.9948733552        	2.5852041037		1804.7115978513
-684.9660456180        	2.5852041037		1809.6710209831
-684.9333116157        	2.5852041037		1815.4260791669
-684.9072300382        	2.5852041037		1821.5336641342
-684.8927866104        	2.5852041037		1825.9535927140
-684.8819590742        	2.5852041037		1829.4983466538
-684.8694401514        	2.5852041037		1831.8653073304
-684.8592131245        	2.5852041037		1832.7351601381
-684.8585628392        	2.5852041037		1830.6704671292
-684.8731482232        	2.5852041037		1825.3969276882
-684.9130728781        	2.5852041037		1817.5679368599
-684.9707667432        	2.5852041037		1806.9701267589
-685.0219723108        	2.5852041037		1796.0812673746
-685.0649437849        	2.5852041037		1786.9816915945
-685.1017998589        	2.5852041037		1778.9116704026
-685.1264364133        	2.5852041037		1772.4829383502
-685.1319793929        	2.5852041037		1768.9502245155
-685.1158137420        	2.5852041037		1768.8335301740
-685.0804888166        	2.5852041037		1771.3496384080
-685.0333453425        	2.5852041037		1775.9714911622
-684.9896691645        	2.5852041037		1779.2401525727
-684.9776660181        	2.5852041037		1779.1108778509
-685.0020850327        	2.5852041037		1775.6093593220
-685.0313245283        	2.5852041037		1772.5303426606
-685.0492787315        	2.5852041037		1770.7842213139
-685.0546007051        	2.5852041037		1770.1518613323
-685.0497653362        	2.5852041037		1771.8573445713
-685.0364934400        	2.5852041037		1775.5724757789
-685.0172313168        	2.5852041037		1779.8426632959
-684.9952849890        	2.5852041037		1785.2966264959
-684.9754166506        	2.5852041037		1789.8224677805
-684.9628007194        	2.5852041037		1791.9199420519
-684.9632329539        	2.5852041037		1791.4485663407
-684.9853043692        	2.5852041037		1787.4423969882
-685.0321716119        	2.5852041037		1780.4091595645
-685.0937113407        	2.5852041037		1771.8303723685
-685.1505396955        	2.5852041037		1764.6482782713
-685.1831254403        	2.5852041037		1760.3675955796
-685.1861457087        	2.5852041037		1759.3325904476
-685.1685065695        	2.5852041037		1761.2350153038
-685.1392656708        	2.5852041037		1765.2209258196
-685.1061787345        	2.5852041037		1769.9207126228
-685.0824084806        	2.5852041037		1773.8342724927
-685.0777457296        	2.5852041037		1776.4548813100
-685.0858557086        	2.5852041037		1778.6675468331
-685.0888323291        	2.5852041037		1782.0203843932
-685.0728738344        	2.5852041037		1787.5312961511
-685.0341614807        	2.5852041037		1796.7369124784
-684.9792104622        	2.5852041037		1807.8856263626
-684.9212100433        	2.5852041037		1818.4620926311
-684.8740670929        	2.5852041037		1827.3390118289
-684.8438771627        	2.5852041037		1834.5219675914
-684.8298578317        	2.5852041037		1838.4823916692
-684.8296359677        	2.5852041037		1839.9386981185
-684.8392051313        	2.5852041037		1839.8745253091
-684.8569833715        	2.5852041037		1837.4470980781
-684.8849355247        	2.5852041037		1833.3512570073
-684.9131498155        	2.5852041037		1827.9968120374
-684.9242765945        	2.5852041037		1824.1434882688
-684.9215873843        	2.5852041037		1822.5873726572
-684.9192915667        	2.5852041037		1821.8875346359
-684.9119615589        	2.5852041037		1823.6349327532
-684.8881708441        	2.5852041037		1826.7946456957
-684.8577744447        	2.5852041037		1830.5313499024
-684.8440023834        	2.5852041037		1832.0393481972
-684.8545976057        	2.5852041037		1829.6281998197
-684.8760068216        	2.5852041037		1825.0986773281
-684.8947067400        	2.5852041037		1820.8352940614
-684.9167343714        	2.5852041037		1817.9859748398
-684.9396072329        	2.5852041037		1815.9253915887
-684.9470036092        	2.5852041037		1816.2594926673
-684.9580822316        	2.5852041037		1816.2035535724
-684.9925871369        	2.5852041037		1813.9835215692
-685.0339808917        	2.5852041037		1811.1485508063
-685.0583842344        	2.5852041037		1809.8325773397
-685.0614851524        	2.5852041037		1810.3822052548
-685.0484027271        	2.5852041037		1812.1817592302
-685.0238449129        	2.5852041037		1814.5493049106
-685.0068118312        	2.5852041037		1815.6682701475
-685.0259574970        	2.5852041037		1811.5260086157
-685.0709037903        	2.5852041037		1804.3678517338
-685.1193858819        	2.5852041037		1796.9371809550
-685.1597492593        	2.5852041037		1790.7273769879
-685.1755604301        	2.5852041037		1787.5498544650
-685.1631747617        	2.5852041037		1786.5683036856
-685.1369453853        	2.5852041037		1787.4243603257
-685.1126173916        	2.5852041037		1788.3875982687
-685.0972107060        	2.5852041037		1790.0790826465
-685.0911816596        	2.5852041037		1790.5493059597
-685.0981320453        	2.5852041037		1789.0895546919
-685.1239515994        	2.5852041037		1784.8839288706
-685.1657223265        	2.5852041037		1779.3890682691
-685.2086917688        	2.5852041037		1773.3389745962
-685.2344477709        	2.5852041037		1769.3339397642
-685.2369216850        	2.5852041037		1767.3730308442
-685.2431344450        	2.5852041037		1764.4942225753
-685.2750099833        	2.5852041037		1760.5064830704
-685.3175475406        	2.5852041037		1756.1851535366
-685.3471875834        	2.5852041037		1754.5346497310
-685.3473382288        	2.5852041037		1756.4748148769
-685.3176415327        	2.5852041037		1761.1931950119
-685.2634319927        	2.5852041037		1769.2051119872
-685.2025586493        	2.5852041037		1777.8859267078
-685.1636153108        	2.5852041037		1783.9633915135
-685.1466294575        	2.5852041037		1787.7094324697
-685.1479528360        	2.5852041037		1788.4995520247
-685.1809061241        	2.5852041037		1784.3287417423
-685.2247246194        	2.5852041037		1778.8323560695
-685.2536545267        	2.5852041037		1775.2394407017
-685.2627212177        	2.5852041037		1774.2796957677
-685.2534301084        	2.5852041037		1774.6519044378
-685.2322328981        	2.5852041037		1777.6549605605
-685.2021622726        	2.5852041037		1781.8662066409
-685.1572374780        	2.5852041037		1787.7590157337
-685.1074912125        	2.5852041037		1794.7796504728
-685.0752879695        	2.5852041037		1800.8722576213
-685.0675940278        	2.5852041037		1804.7741443149
-685.0548834667        	2.5852041037		1807.4513670158
-685.0562916768        	2.5852041037		1808.1886750450
-685.0864867785        	2.5852041037		1806.9633054652
-685.1003238585        	2.5852041037		1806.7046152900
-685.1043077271        	2.5852041037		1805.8695741996
-685.1007131649        	2.5852041037		1803.7261351218
-685.1201208713        	2.5852041037		1799.8328535107
-685.1508383539        	2.5852041037		1795.3180724130
-685.1726252940        	2.5852041037		1790.7767574909
-685.1910487680        	2.5852041037		1787.4024060130
-685.2006929386        	2.5852041037		1785.3270704790
-685.1999027234        	2.5852041037		1783.6811041267
-685.1930227674        	2.5852041037		1782.8796890017
-685.1835638900        	2.5852041037		1781.8976202435
-685.1887169783        	2.5852041037		1780.3487998537
-685.2089521746        	2.5852041037		1778.4748782291
-685.2088716733        	2.5852041037		1779.6554320915
-685.1881068541        	2.5852041037		1783.8646048532
-685.1702304845        	2.5852041037		1788.8203514268
-685.1714286166        	2.5852041037		1790.4312150692
-685.1887516940        	2.5852041037		1789.9004605273
-685.2115650748        	2.5852041037		1787.2359051717
-685.2282028849        	2.5852041037		1784.2814785426
-685.2278836226        	2.5852041037		1782.1474130411
-685.2114780358        	2.5852041037		1780.3968121293
-685.1944198413        	2.5852041037		1779.5604926641
-685.1917279065        	2.5852041037		1777.5978598620
-685.1957758176        	2.5852041037		1775.1075425914
-685.1886984310        	2.5852041037		1773.8782957407
-685.1667692000        	2.5852041037		1775.6127323072
-685.1394154974        	2.5852041037		1778.8291334415
-685.1177735382        	2.5852041037		1781.4715590971
-685.1071379809        	2.5852041037		1782.7983456699
-685.1066349422        	2.5852041037		1783.2173314872
-685.1101145405        	2.5852041037		1782.0248350402
-685.1135572796        	2.5852041037		1779.4046141730
-685.1173081232        	2.5852041037		1777.6541266613
-685.1199366840        	2.5852041037		1777.1897850207
-685.1164342224        	2.5852041037		1776.9334701127
-685.1059530185        	2.5852041037		1777.7914430730
-685.0921732032        	2.5852041037		1779.3257092224
-685.0760926020        	2.5852041037		1780.6895125922
-685.0575153532        	2.5852041037		1781.4282098883
-685.0383041996        	2.5852041037		1781.6828532032
-685.0267442590        	2.5852041037		1781.2174199174
-685.0365013267        	2.5852041037		1779.2887121800
-685.0575007920        	2.5852041037		1777.7346277155
-685.0698797394        	2.5852041037		1777.4793220147
-685.0695354369        	2.5852041037		1778.8710097440
-685.0599837740        	2.5852041037		1782.0492737584
-685.0415592393        	2.5852041037		1785.9703869201
-685.0183074150        	2.5852041037		1791.5832833063
-684.9920100114        	2.5852041037		1797.4439851973
-684.9626373032        	2.5852041037		1804.0114332757
-684.9413672030        	2.5852041037		1809.7028971451
-684.9370297270        	2.5852041037		1813.1650923472
-684.9516104206        	2.5852041037		1813.8892035646
-684.9808442679        	2.5852041037		1812.2835625943
-685.0126436136        	2.5852041037		1809.0348068737
-685.0320339004        	2.5852041037		1806.9270904204
-685.0304476444        	2.5852041037		1806.7271272379
-685.0077231687        	2.5852041037		1808.7847693470
-684.9680388744        	2.5852041037		1814.1530587149
-684.9184129622        	2.5852041037		1821.0628082822
-684.8769988088        	2.5852041037		1826.7583757750
-684.8721532547        	2.5852041037		1827.2323482610
-684.9049589645        	2.5852041037		1822.6744336157
-684.9433585055        	2.5852041037		1816.5061157679
-684.9721671614        	2.5852041037		1809.9460726151
-685.0008285061        	2.5852041037		1802.3884620632
-685.0349594000        	2.5852041037		1793.9112499868
-685.0669671482        	2.5852041037		1785.6256044493
-685.0937142338        	2.5852041037		1779.0437871427
-685.1141476812        	2.5852041037		1774.6857392021
-685.1254055958        	2.5852041037		1772.4534635359
-685.1304146372        	2.5852041037		1770.8052012588
-685.1379716726        	2.5852041037		1769.2551739585
-685.1476948627        	2.5852041037		1767.4673004925
-685.1473099753        	2.5852041037		1767.7137557413
-685.1293417957        	2.5852041037		1771.1875799411
-685.1020489029        	2.5852041037		1774.9963683305
-685.0794536056        	2.5852041037		1779.4050652309
-685.0639607754        	2.5852041037		1784.4110609347
-685.0456302870        	2.5852041037		1789.4072365549
-685.0184111273        	2.5852041037		1795.2787176181
-684.9879649738        	2.5852041037		1799.8721699337
-684.9659880163        	2.5852041037		1802.0792885404
-684.9569729221        	2.5852041037		1802.0539986230
-684.9476655231        	2.5852041037		1801.6080671459
-684.9212301609        	2.5852041037		1803.5476095915
-684.8754449515        	2.5852041037		1808.9800877538
-684.8236376583        	2.5852041037		1815.2064930692
-684.7802595842        	2.5852041037		1820.9472210401
-684.7551405808        	2.5852041037		1825.1234545673
-684.7571428659        	2.5852041037		1825.7852147400
-684.7803983458        	2.5852041037		1823.5713957856
-684.8140635579        	2.5852041037		1820.0297843180
-684.8373812797        	2.5852041037		1817.6564240685
-684.8329810137        	2.5852041037		1819.5734499950
-684.8084099697        	2.5852041037		1824.2317194209
-684.7911719766        	2.5852041037		1827.8930078037
-684.7916449197        	2.5852041037		1829.2319362461
-684.7935199954        	2.5852041037		1829.8801852569
-684.7924642497        	2.5852041037		1829.2350957589
-684.8030716816        	2.5852041037		1827.2711657735
-684.8316615713        	2.5852041037		1822.5978116709
-684.8593331488        	2.5852041037		1817.0361012514
-684.8704528111        	2.5852041037		1813.1191890198
-684.8670105022        	2.5852041037		1811.5355405199
-684.8614506070        	2.5852041037		1811.0431814656
-684.8610926570        	2.5852041037		1811.5041904406
-684.8623791162        	2.5852041037		1813.4286555953
-684.8648068321        	2.5852041037		1815.2817124864
-684.8797953723        	2.5852041037		1815.1518397417
-684.9106438418        	2.5852041037		1813.2202053066
-684.9407085636        	2.5852041037		1809.8094494837
-684.9570092295        	2.5852041037		1806.3848661283
-684.9658494676        	2.5852041037		1802.6609185481
-684.9830180582        	2.5852041037		1797.3388438861
-685.0192352235        	2.5852041037		1790.9436926006
-685.0704911134        	2.5852041037		1783.7816073642
-685.1068216727        	2.5852041037		1779.9413866220
-685.1062215597        	2.5852041037		1781.2622773705
-685.0704877382        	2.5852041037		1786.2895886636
-685.0205588607        	2.5852041037		1793.4468109561
-684.9864725222        	2.5852041037		1799.4280971425
-684.9853241485        	2.5852041037		1803.0279027468
-685.0123703350        	2.5852041037		1803.3873082727
-685.0456679522        	2.5852041037		1802.2476452026
-685.0642221082        	2.5852041037		1803.3576108672
-685.0615930612        	2.5852041037		1805.6893371885
-685.0452390825        	2.5852041037		1810.6259709363
-685.0319324380        	2.5852041037		1814.8973167535
-685.0355544652        	2.5852041037		1817.1257599010
-685.0483783811        	2.5852041037		1817.7355660743
-685.0557458875        	2.5852041037		1817.7249725555
-685.0581023655        	2.5852041037		1818.2685234491
-685.0664796477        	2.5852041037		1817.7086272968
-685.0878221070        	2.5852041037		1815.0247274142
-685.1223057235        	2.5852041037		1809.3892640552
-685.1638747521        	2.5852041037		1802.4018561668
-685.1918826557        	2.5852041037		1796.7015802627
-685.1878071646        	2.5852041037		1793.7926233935
-685.1677204178        	2.5852041037		1792.0585837068
-685.1646690764        	2.5852041037		1790.1384627994
-685.1775847857        	2.5852041037		1787.0439271301
-685.2021792921        	2.5852041037		1782.6201081162
-685.2201914695        	2.5852041037		1779.6696705932
-685.2218886284        	2.5852041037		1778.5134699930
-685.2162671739        	2.5852041037		1778.3926229515
-685.2142636822        	2.5852041037		1779.3591308868
-685.2144533309        	2.5852041037		1780.9194339646
-685.2128330574        	2.5852041037		1782.5933363631
-685.2076177594        	2.5852041037		1785.7150620690
-685.1887480650        	2.5852041037		1790.9530886886
-685.1407062260        	2.5852041037		1798.5441458963
-685.0742789842        	2.5852041037		1808.1959450764
-685.0401636148        	2.5852041037		1813.9852030468
-685.0487587822        	2.5852041037		1813.2363316098
-685.0750162898        	2.5852041037		1809.3089970589
-685.0949458047        	2.5852041037		1805.0958886173
-685.0912219356        	2.5852041037		1803.7852389532
-685.0562747090        	2.5852041037		1805.9285903636
-685.0146828956        	2.5852041037		1809.2039317409
-685.0064686377        	2.5852041037		1809.6340881911
-685.0053968786        	2.5852041037		1808.7387486919
-684.9906146731        	2.5852041037		1810.6895412119
-684.9621189592        	2.5852041037		1814.5772977097
-684.9259688945        	2.5852041037		1819.5042466110
-684.9098058935        	2.5852041037		1821.5727559173
-684.9281188740        	2.5852041037		1818.8857347856
-684.9442746342        	2.5852041037		1816.1744285377
-684.9414232388        	2.5852041037		1815.5739698744
-684.9281893304        	2.5852041037		1816.4208178721
-684.9176353371        	2.5852041037		1817.6677855004
-684.9124596995        	2.5852041037		1818.5795840235
-684.9081685281        	2.5852041037		1819.8753160244
-684.9024489350        	2.5852041037		1821.1379050406
-684.8991010726        	2.5852041037		1821.7967217257
-684.9051438775        	2.5852041037		1820.8390008438
-684.9239741626        	2.5852041037		1817.8972391628
-684.9486782441        	2.5852041037		1813.8996970061
-684.9670501385        	2.5852041037		1810.0463531088
-684.9758974308        	2.5852041037		1806.4633730372
-684.9817507278        	2.5852041037		1803.2122126367
-684.9894569583        	2.5852041037		1800.0559987594
-685.0054930835        	2.5852041037		1796.9782585403
-685.0439032788        	2.5852041037		1792.9691524947
-685.0827860306        	2.5852041037		1788.7671819704
-685.1069932259        	2.5852041037		1786.7772875291
-685.1231427201        	2.5852041037		1786.2797752599
-685.1265316554        	2.5852041037		1787.5159501909
-685.1110914018        	2.5852041037		1791.2408286819
-685.0822554987        	2.5852041037		1796.2483744337
-685.0470771979        	2.5852041037		1802.1735630991
-685.0088121228        	2.5852041037		1808.9316872702
-684.9679717812        	2.5852041037		1815.1447268689
-684.9279194265        	2.5852041037		1820.0342795220
-684.9039689507        	2.5852041037		1821.9432762619
-684.9077619208        	2.5852041037		1820.2002391724
-684.9293038229        	2.5852041037		1816.3118427503
-684.9529861873        	2.5852041037		1809.9420806584
-684.9822763133        	2.5852041037		1803.4731220475
-685.0337880082        	2.5852041037		1796.5822678450
-685.0858668299        	2.5852041037		1789.4454928816
-685.1171134951        	2.5852041037		1784.7044469137
-685.1263919798        	2.5852041037		1783.2254421933
-685.1210540921        	2.5852041037		1783.3839036530
-685.1096661939        	2.5852041037		1784.7039555398
-685.0988885843        	2.5852041037		1786.8825352491
-685.0933774037        	2.5852041037		1790.1189833899
-685.0819415504        	2.5852041037		1794.4167401992
-685.0626870586        	2.5852041037		1800.0218185163
-685.0498288593        	2.5852041037		1804.7115223246
-685.0409279064        	2.5852041037		1809.4557940350
-685.0239647116        	2.5852041037		1814.5667537654
-684.9940762539        	2.5852041037		1820.4977040624
-684.9477966153        	2.5852041037		1826.2783652966
-684.8828232372        	2.5852041037		1832.1359772098
-684.8323337803        	2.5852041037		1834.7083217226
-684.8453872305        	2.5852041037		1831.6583980039
-684.9037578823        	2.5852041037		1824.7506383666
-684.9419929572        	2.5852041037		1818.7562596010
-684.9779699883        	2.5852041037		1811.5557266887
-685.0896176121        	2.5852041037		1796.5801666921
-685.2015971894        	2.5852041037		1780.3801384855
-685.2666822231        	2.5852041037		1768.8248242049
-685.3002163621        	2.5852041037		1761.5498419441
-685.3177117746        	2.5852041037		1756.2258879762
-685.3235423306        	2.5852041037		1753.3790931990
-685.3122924709        	2.5852041037		1753.6450061221
-685.2776778410        	2.5852041037		1756.3496562939
-685.2207739077        	2.5852041037		1762.4600592209
-685.1541126040        	2.5852041037		1770.4363135682
-685.1119501174        	2.5852041037		1776.9066740922
-685.0995543864        	2.5852041037		1781.2475470566
-685.0815784072        	2.5852041037		1786.3156747392
-685.0520484778        	2.5852041037		1791.6718882377
-685.0295254326        	2.5852041037		1796.2273550402
-685.0305527807        	2.5852041037		1797.4182315326
-685.0485805239        	2.5852041037		1795.7806366445
-685.0699216162        	2.5852041037		1793.4591065566
-685.0913160987        	2.5852041037		1790.2116280199
-685.1087746750        	2.5852041037		1787.5184260103
-685.1214570326        	2.5852041037		1785.7676752479
-685.1349287004        	2.5852041037		1784.3489366090
-685.1493455070        	2.5852041037		1783.5881901884
-685.1597182375        	2.5852041037		1783.5015473710
-685.1684073217        	2.5852041037		1783.1191015567
-685.1783822219        	2.5852041037		1782.4522984048
-685.1896549885        	2.5852041037		1781.4329096415
-685.1979594272        	2.5852041037		1780.5836451121
-685.1970403684        	2.5852041037		1781.3285666150
-685.1885052005        	2.5852041037		1782.8375106789
-685.1763623419        	2.5852041037		1783.4768824405
-685.1617711013        	2.5852041037		1784.1809280645
-685.1501910171        	2.5852041037		1783.9268081958
-685.1500334327        	2.5852041037		1782.2203933347
-685.1563570071        	2.5852041037		1779.6072874483
-685.1493840839        	2.5852041037		1779.6716826897
-685.1165685141        	2.5852041037		1783.6659252761
-685.0706336959        	2.5852041037		1790.3029756419
-685.0343936608        	2.5852041037		1798.3573050163
-685.0053610724        	2.5852041037		1806.3047113778
-684.9783557004        	2.5852041037		1813.5533825644
-684.9664113273        	2.5852041037		1818.3966521342
-684.9772636357        	2.5852041037		1819.6399486928
-684.9977707166        	2.5852041037		1818.8739197812
-685.0108440298        	2.5852041037		1818.0645934358
-685.0100921554        	2.5852041037		1817.0772224210
-685.0010298705        	2.5852041037		1816.9730150082
-684.9973998162        	2.5852041037		1817.6439975623
-685.0044539142        	2.5852041037		1817.0034649383
-685.0198832356        	2.5852041037		1815.4529254128
-685.0419780595        	2.5852041037		1812.7328130959
-685.0668263252        	2.5852041037		1808.5328771878
-685.0865633377        	2.5852041037		1803.8690754078
-685.0931265400        	2.5852041037		1800.0936100664
-685.0801759181        	2.5852041037		1798.0890661989
-685.0431208574        	2.5852041037		1799.1510336894
-684.9936124987        	2.5852041037		1802.1730632750
-684.9805649984        	2.5852041037		1801.9262308569
-685.0102477365        	2.5852041037		1799.1939195632
-685.0328764128        	2.5852041037		1796.8905531334
-685.0424604407        	2.5852041037		1796.0884562204
-685.0481847889        	2.5852041037		1796.2637027468
-685.0466476208        	2.5852041037		1797.4049783138
-685.0334310841        	2.5852041037		1799.2195303409
-685.0172058138        	2.5852041037		1800.9940934707
-685.0148080647        	2.5852041037		1801.4282780213
-685.0142602697        	2.5852041037		1802.4921211501
-685.0037746673        	2.5852041037		1803.0590501255
-684.9903121642        	2.5852041037		1803.0606252675
-684.9802230361        	2.5852041037		1803.1286427491
-684.9769136199        	2.5852041037		1802.6894184720
-684.9774453051        	2.5852041037		1801.6296930040
-684.9754453213        	2.5852041037		1802.5573183057
-684.9637958545        	2.5852041037		1804.5401982787
-684.9421845000        	2.5852041037		1807.0289342717
-684.9208111692        	2.5852041037		1810.1128560520
-684.9109326677        	2.5852041037		1811.9865543244
-684.9192996339        	2.5852041037		1811.3105599375
-684.9386700675        	2.5852041037		1808.9785644134
-684.9665951029        	2.5852041037		1805.9419773067
-685.0132466923        	2.5852041037		1802.3377612799
-685.0548136990        	2.5852041037		1798.7398780822
-685.0821824033        	2.5852041037		1796.5266555353
-685.0991323944        	2.5852041037		1795.6466208236
-685.1039002755        	2.5852041037		1796.2242529680
