Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-669.4839831249        	0.7755612311		8895.5888685999
-669.4704125388        	0.7755612311		8903.3301744555
-669.4515426778        	0.7755612311		8912.4624583335
-669.4335517057        	0.7755612311		8920.5783665329
-669.4204764769        	0.7755612311		8927.1193744107
-669.4133090009        	0.7755612311		8931.7566948594
-669.4124129665        	0.7755612311		8934.0172836778
-669.4176634411        	0.7755612311		8934.4237641906
-669.4267772984        	0.7755612311		8933.3776790486
-669.4360825304        	0.7755612311		8931.3184750422
-669.4431479634        	0.7755612311		8929.4425123225
-669.4483795232        	0.7755612311		8927.4962526485
-669.4536956575        	0.7755612311		8924.7859420460
-669.4602630263        	0.7755612311		8921.2109628714
-669.4679774623        	0.7755612311		8917.4984353485
-669.4770792912        	0.7755612311		8913.3096788284
-669.4879585896        	0.7755612311		8909.0108113317
-669.5000323027        	0.7755612311		8904.6494899852
-669.5122772907        	0.7755612311		8900.5927280464
-669.5237563771        	0.7755612311		8897.3846123003
-669.5331445139        	0.7755612311		8894.9410657463
-669.5386460644        	0.7755612311		8894.0429529807
-669.5393257911        	0.7755612311		8894.9743100983
-669.5350724486        	0.7755612311		8897.7395166913
-669.5260050639        	0.7755612311		8902.0845238754
-669.5124303349        	0.7755612311		8907.3305606729
-669.4944523460        	0.7755612311		8913.4896595472
-669.4729223067        	0.7755612311		8919.9013474855
-669.4511944739        	0.7755612311		8925.7533576097
-669.4340156146        	0.7755612311		8929.9433507372
-669.4247953528        	0.7755612311		8931.9959865582
-669.4235175154        	0.7755612311		8931.8974610255
-669.4279977340        	0.7755612311		8930.9307807565
-669.4354079933        	0.7755612311		8929.1892621544
-669.4425515995        	0.7755612311		8927.4332873820
-669.4458311429        	0.7755612311		8926.8212677214
-669.4434253197        	0.7755612311		8927.0133462468
-669.4372308969        	0.7755612311		8927.3993999430
-669.4331187298        	0.7755612311		8927.5099503442
-669.4386214166        	0.7755612311		8926.1420150197
-669.4564920976        	0.7755612311		8922.8237937083
-669.4811702681        	0.7755612311		8918.4696463923
-669.5038177951        	0.7755612311		8915.6574076128
-669.5176147568        	0.7755612311		8915.2380865247
-669.5207686406        	0.7755612311		8917.6080524483
-669.5167189281        	0.7755612311		8921.0084846639
-669.5090898312        	0.7755612311		8924.4580352594
-669.4975333750        	0.7755612311		8927.0296999301
-669.4797164482        	0.7755612311		8929.2170339506
-669.4575857855        	0.7755612311		8930.8276991243
-669.4410513024        	0.7755612311		8931.3001918708
-669.4325435447        	0.7755612311		8930.9152049440
-669.4254666084        	0.7755612311		8930.6008951562
-669.4202502520        	0.7755612311		8930.0743090122
-669.4202359670        	0.7755612311		8928.7996376281
-669.4273863239        	0.7755612311		8926.3608481920
-669.4431854237        	0.7755612311		8922.5219209044
-669.4653794121        	0.7755612311		8917.1887652466
-669.4897841677        	0.7755612311		8911.9375464512
-669.5144267878        	0.7755612311		8906.2244761381
-669.5378095755        	0.7755612311		8900.2446951364
-669.5567441618        	0.7755612311		8895.1467801279
-669.5673805787        	0.7755612311		8891.7235725149
-669.5674142899        	0.7755612311		8890.5530736300
-669.5584663675        	0.7755612311		8891.2825606588
-669.5465023278        	0.7755612311		8892.6601864398
-669.5379296689        	0.7755612311		8893.9283336378
-669.5333935516        	0.7755612311		8894.4982802299
-669.5266569439        	0.7755612311		8895.8080883439
-669.5120569815        	0.7755612311		8899.3432038319
-669.4905228060        	0.7755612311		8904.7404210954
-669.4677102346        	0.7755612311		8910.7776116277
-669.4480268756        	0.7755612311		8916.2039826122
-669.4326082459        	0.7755612311		8920.7393478326
-669.4209552954        	0.7755612311		8924.3238426723
-669.4122124927        	0.7755612311		8926.8743571246
-669.4070089701        	0.7755612311		8928.3058644112
-669.4081934342        	0.7755612311		8927.8051338217
-669.4180533875        	0.7755612311		8924.4336335936
-669.4355220452        	0.7755612311		8918.7833883052
-669.4559107494        	0.7755612311		8912.0115103603
-669.4729383490        	0.7755612311		8905.7150040397
-669.4805418526        	0.7755612311		8902.4311917348
-669.4742681660        	0.7755612311		8902.9450874286
-669.4532977156        	0.7755612311		8908.0985254833
-669.4227556795        	0.7755612311		8916.0971096758
-669.3932419020        	0.7755612311		8924.1247006144
-669.3757538159        	0.7755612311		8929.5584020806
-669.3760404912        	0.7755612311		8930.2922199229
-669.3924059319        	0.7755612311		8926.6065220209
-669.4172150395        	0.7755612311		8920.9929895584
-669.4403116860        	0.7755612311		8916.1064835567
-669.4535061983        	0.7755612311		8913.9954024278
-669.4530533221        	0.7755612311		8916.0518029712
-669.4388201003        	0.7755612311		8922.1767575305
-669.4143522653        	0.7755612311		8930.3910997742
-669.3875675641        	0.7755612311		8938.5435269246
-669.3669136424        	0.7755612311		8944.4811320042
-669.3564631132        	0.7755612311		8947.0328794869
-669.3560687862        	0.7755612311		8946.5293086482
-669.3639242097        	0.7755612311		8943.5398255344
-669.3775553338        	0.7755612311		8938.7837248652
-669.3925655527        	0.7755612311		8933.4755967729
-669.4039104855        	0.7755612311		8929.0314331008
-669.4078216331        	0.7755612311		8926.9103160039
-669.4017311763        	0.7755612311		8927.4727606026
-669.3877190621        	0.7755612311		8930.2801356112
-669.3727406563        	0.7755612311		8933.3490241699
-669.3624243127        	0.7755612311		8934.5879222341
-669.3590031622        	0.7755612311		8933.5946944951
-669.3666844867        	0.7755612311		8929.7184734448
-669.3905652114        	0.7755612311		8923.0234905931
-669.4237545724        	0.7755612311		8915.1044355474
-669.4539380972        	0.7755612311		8908.6807924596
-669.4766311779        	0.7755612311		8904.6951121334
-669.4927916346        	0.7755612311		8902.8249047419
-669.5032955032        	0.7755612311		8902.2797120298
-669.5084624611        	0.7755612311		8902.6292045056
-669.5107246384        	0.7755612311		8903.4938005516
-669.5145843284        	0.7755612311		8903.7657790316
-669.5227021167        	0.7755612311		8903.0426870520
-669.5337130918        	0.7755612311		8901.7312063968
-669.5439881508        	0.7755612311		8901.0135674665
-669.5499123240        	0.7755612311		8901.7026162472
-669.5486581464        	0.7755612311		8903.8948494084
-669.5395860648        	0.7755612311		8908.0292149011
-669.5245158966        	0.7755612311		8912.9388113669
-669.5053686309        	0.7755612311		8918.4291595947
-669.4835582441        	0.7755612311		8923.6158878094
-669.4618980966        	0.7755612311		8927.2444841415
-669.4451684964        	0.7755612311		8929.4087131971
-669.4367092324        	0.7755612311		8929.1668937928
-669.4361790778        	0.7755612311		8927.5116962444
-669.4411952483        	0.7755612311		8924.8252687834
-669.4495536025        	0.7755612311		8921.7483633412
-669.4595467055        	0.7755612311		8918.9909851468
-669.4697678988        	0.7755612311		8916.0874414190
-669.4784283752        	0.7755612311		8913.6300474208
-669.4821145419        	0.7755612311		8912.3804003937
-669.4773832039        	0.7755612311		8912.4993098490
-669.4653662932        	0.7755612311		8913.9451092445
-669.4526892037        	0.7755612311		8915.2343972929
-669.4465707786        	0.7755612311		8914.4667866404
-669.4510419791        	0.7755612311		8911.0082493884
-669.4658193451        	0.7755612311		8904.9844385521
-669.4870062819        	0.7755612311		8898.2795804923
-669.5095286042        	0.7755612311		8891.7540597726
-669.5292477331        	0.7755612311		8886.8264571151
-669.5444944366        	0.7755612311		8883.7074959577
-669.5546559705        	0.7755612311		8882.2341485229
-669.5580504798        	0.7755612311		8882.4202825859
-669.5529130970        	0.7755612311		8884.2774128144
-669.5419181326        	0.7755612311		8887.1336585388
-669.5332245959        	0.7755612311		8888.7504652737
-669.5311450641        	0.7755612311		8889.3061799386
-669.5304990184        	0.7755612311		8889.6407575328
-669.5260608683        	0.7755612311		8891.1838126210
-669.5189809622        	0.7755612311		8893.7068692704
-669.5142258517        	0.7755612311		8895.7683658014
-669.5153281589        	0.7755612311		8896.7310095371
-669.5203904149        	0.7755612311		8896.2345477984
-669.5242462910        	0.7755612311		8895.5863294968
-669.5230172300        	0.7755612311		8895.9796424301
-669.5147093089        	0.7755612311		8897.9187479473
-669.4986832185        	0.7755612311		8902.0632362992
-669.4771128602        	0.7755612311		8907.9107648722
-669.4564391368        	0.7755612311		8913.7766385731
-669.4439384411        	0.7755612311		8917.6277922914
-669.4420140665        	0.7755612311		8918.9596727034
-669.4476414362        	0.7755612311		8917.8610574382
-669.4557732959        	0.7755612311		8916.2331467518
-669.4613260967        	0.7755612311		8915.0021333884
-669.4604139868        	0.7755612311		8916.0321127499
-669.4520762444        	0.7755612311		8918.7339147786
-669.4400355449        	0.7755612311		8922.8159306850
-669.4324511808        	0.7755612311		8926.5698462299
-669.4375492352        	0.7755612311		8926.9731481858
-669.4562433647        	0.7755612311		8923.8212876011
-669.4787425910        	0.7755612311		8919.0634194339
-669.4929126334        	0.7755612311		8915.3718863543
-669.4938150723        	0.7755612311		8914.1307341971
-669.4853424298        	0.7755612311		8914.9512651263
-669.4743261674        	0.7755612311		8916.5249681537
-669.4648432852        	0.7755612311		8918.2674054997
-669.4582137699        	0.7755612311		8919.7001184894
-669.4549395404        	0.7755612311		8920.7060583872
-669.4565860412        	0.7755612311		8921.2388116478
-669.4627280960        	0.7755612311		8920.9581673413
-669.4643454129        	0.7755612311		8921.7248795442
-669.4525147908        	0.7755612311		8925.1346585022
-669.4295773677        	0.7755612311		8930.7184204385
-669.4073307601        	0.7755612311		8935.2277736820
-669.3974968220        	0.7755612311		8936.5549385998
-669.4022485196        	0.7755612311		8934.3429351617
-669.4176843367        	0.7755612311		8929.8265217355
-669.4384787598        	0.7755612311		8923.1944668590
-669.4585444811        	0.7755612311		8916.7380248585
-669.4732188150        	0.7755612311		8911.2496021582
-669.4786226913        	0.7755612311		8907.8142562027
-669.4727152752        	0.7755612311		8906.7909919054
-669.4586193741        	0.7755612311		8907.7573643848
-669.4458895128        	0.7755612311		8908.6786367236
-669.4462674389        	0.7755612311		8906.9650576169
-669.4643216664        	0.7755612311		8902.0664013638
-669.4941562744        	0.7755612311		8894.8664746150
-669.5260818587        	0.7755612311		8887.4303549920
-669.5523224026        	0.7755612311		8882.2608163919
-669.5695031126        	0.7755612311		8879.7769303108
-669.5793009031        	0.7755612311		8879.8517469029
-669.5862039550        	0.7755612311		8880.5391576367
-669.5943648475        	0.7755612311		8880.6657018878
-669.6045414078        	0.7755612311		8880.4352010390
-669.6124127704        	0.7755612311		8880.9321795499
-669.6111471312        	0.7755612311		8883.6954997027
-669.5973977938        	0.7755612311		8889.4565248069
-669.5751649440        	0.7755612311		8898.0105082574
-669.5504577120        	0.7755612311		8906.8994659794
-669.5262133257        	0.7755612311		8915.3136697216
-669.5056867374        	0.7755612311		8920.8814703809
-669.4915076751        	0.7755612311		8923.5399051359
-669.4842014557        	0.7755612311		8923.1786082384
-669.4841781464        	0.7755612311		8920.3001425203
-669.4925203389        	0.7755612311		8914.5994570734
-669.5073133747        	0.7755612311		8907.5011848019
-669.5235654822        	0.7755612311		8900.4608828197
-669.5384416276        	0.7755612311		8894.7179376039
-669.5506450563        	0.7755612311		8890.8880004283
-669.5579766438        	0.7755612311		8890.2590689787
-669.5601198731        	0.7755612311		8891.8337600786
-669.5601025831        	0.7755612311		8894.6973032099
-669.5606572769        	0.7755612311		8897.7572366517
-669.5613471862        	0.7755612311		8900.3651436948
-669.5604404594        	0.7755612311		8902.2237226983
-669.5575263583        	0.7755612311		8903.5181594054
-669.5530500278        	0.7755612311		8904.6388257133
-669.5476856651        	0.7755612311		8904.8882207001
-669.5428861851        	0.7755612311		8905.3573428091
-669.5396574961        	0.7755612311		8905.3059007219
-669.5371182706        	0.7755612311		8905.7045152668
-669.5327906543        	0.7755612311		8906.0739210282
-669.5253368456        	0.7755612311		8906.5369844893
-669.5164534361        	0.7755612311		8906.8151139095
-669.5093839261        	0.7755612311		8906.4972844095
-669.5056233664        	0.7755612311		8905.6553370487
-669.5044396697        	0.7755612311		8904.9556878136
-669.5036582410        	0.7755612311		8904.3260306192
-669.5010746297        	0.7755612311		8904.1033688056
-669.4948033589        	0.7755612311		8905.6080363407
-669.4834086540        	0.7755612311		8908.2735267079
-669.4668727972        	0.7755612311		8912.0742648265
-669.4476162058        	0.7755612311		8917.1143211828
-669.4294341266        	0.7755612311		8922.2904375734
-669.4163607275        	0.7755612311		8926.6617074371
-669.4116747209        	0.7755612311		8929.1945102747
-669.4158086665        	0.7755612311		8930.1205074616
-669.4225090623        	0.7755612311		8930.3136118551
-669.4215731519        	0.7755612311		8931.4560628674
-669.4079683729        	0.7755612311		8934.7236715737
-669.3859228715        	0.7755612311		8939.1322988986
-669.3641973478        	0.7755612311		8942.9126003233
-669.3494631208        	0.7755612311		8944.7253016342
-669.3445137344        	0.7755612311		8944.3396887052
-669.3498870131        	0.7755612311		8941.3403268334
-669.3642147463        	0.7755612311		8937.2425154303
-669.3833313276        	0.7755612311		8932.6844825278
-669.4010109016        	0.7755612311		8928.6915226499
-669.4117482032        	0.7755612311		8927.1229030677
-669.4136384910        	0.7755612311		8927.7361955305
-669.4096996436        	0.7755612311		8929.6795439742
-669.4068027803        	0.7755612311		8931.1324390216
-669.4131240726        	0.7755612311		8930.5282530403
-669.4323174004        	0.7755612311		8927.0398164698
-669.4599965608        	0.7755612311		8921.4518417536
-669.4883479254        	0.7755612311		8915.4416080260
-669.5097486383        	0.7755612311		8911.1501725667
-669.5187860011        	0.7755612311		8909.4099221751
-669.5154930564        	0.7755612311		8909.8383351064
-669.5055413619        	0.7755612311		8911.1424235076
-669.4958806958        	0.7755612311		8911.1158533177
-669.4902265781        	0.7755612311		8909.5060795537
-669.4880347330        	0.7755612311		8906.7395162103
-669.4870140442        	0.7755612311		8903.6773726707
-669.4832117904        	0.7755612311		8901.8214181811
-669.4723666417        	0.7755612311		8901.8921513086
-669.4534438824        	0.7755612311		8903.9284775869
-669.4292313101        	0.7755612311		8906.9917057127
-669.4058305553        	0.7755612311		8909.9107780985
-669.3904803736        	0.7755612311		8911.0352563642
-669.3860353888        	0.7755612311		8910.2544189161
-669.3887935870        	0.7755612311		8909.1884265461
-669.3921981653        	0.7755612311		8909.2639396927
-669.3911538728        	0.7755612311		8911.2185002573
-669.3838247502        	0.7755612311		8915.3872483594
-669.3714520703        	0.7755612311		8921.0755483605
-669.3582218356        	0.7755612311		8926.5608279846
-669.3514185177        	0.7755612311		8929.6108661588
-669.3576197591        	0.7755612311		8928.7203104432
-669.3761229264        	0.7755612311		8924.1535887408
-669.3980297198        	0.7755612311		8918.2331222963
-669.4145077189        	0.7755612311		8913.6152731146
-669.4226351318        	0.7755612311		8911.0909192501
-669.4232268263        	0.7755612311		8910.5847756630
-669.4186213521        	0.7755612311		8911.7448263925
-669.4123801284        	0.7755612311		8913.6177940656
-669.4069641463        	0.7755612311		8915.2172709202
-669.4014076071        	0.7755612311		8917.0797362689
-669.3935353662        	0.7755612311		8920.0610142601
-669.3835083748        	0.7755612311		8923.3623522281
-669.3740363534        	0.7755612311		8926.9305855201
-669.3682510838        	0.7755612311		8929.8560732485
-669.3675010923        	0.7755612311		8931.7472413107
-669.3701772804        	0.7755612311		8933.3067196411
-669.3729927229        	0.7755612311		8935.1768879379
-669.3731112191        	0.7755612311		8937.2811268877
-669.3692240913        	0.7755612311		8940.3662383791
-669.3617315830        	0.7755612311		8943.9465498141
-669.3536380072        	0.7755612311		8948.0208761337
-669.3499574741        	0.7755612311		8951.3387031889
-669.3535248200        	0.7755612311		8952.9983004156
-669.3623169020        	0.7755612311		8952.7950425322
-669.3717965281        	0.7755612311		8951.6523400238
-669.3800168570        	0.7755612311		8950.2205187729
-669.3889423842        	0.7755612311		8948.6824681586
-669.4001885874        	0.7755612311		8946.9038412859
-669.4110686985        	0.7755612311		8945.4444863979
-669.4176088749        	0.7755612311		8944.9345434472
-669.4204777571        	0.7755612311		8944.5145404793
-669.4259205470        	0.7755612311		8942.4221492661
-669.4408661529        	0.7755612311		8937.2041888787
-669.4651221303        	0.7755612311		8929.1306073232
-669.4908609200        	0.7755612311		8920.5086669249
-669.5090295640        	0.7755612311		8913.4053341876
-669.5157117832        	0.7755612311		8908.7475893327
-669.5141951808        	0.7755612311		8906.5234981735
-669.5112486643        	0.7755612311		8905.1316921551
-669.5110064851        	0.7755612311		8904.1071338183
-669.5124483813        	0.7755612311		8903.6737894820
-669.5121558911        	0.7755612311		8904.6570012038
-669.5085582293        	0.7755612311		8907.0806411288
-669.5031115368        	0.7755612311		8910.8748015604
-669.4976537679        	0.7755612311		8915.5789834258
-669.4928558415        	0.7755612311		8919.8896872723
-669.4886547567        	0.7755612311		8923.5733420294
-669.4832135119        	0.7755612311		8926.9722958613
-669.4723352157        	0.7755612311		8930.3680985720
-669.4549225484        	0.7755612311		8934.3706084734
-669.4355450693        	0.7755612311		8937.7227406902
-669.4205331151        	0.7755612311		8939.3537161530
-669.4143668876        	0.7755612311		8938.3815504338
-669.4190534485        	0.7755612311		8934.7738242433
-669.4342124327        	0.7755612311		8928.1856689068
-669.4567393742        	0.7755612311		8920.8291854637
-669.4811657202        	0.7755612311		8913.4967372224
-669.5008705345        	0.7755612311		8908.6637511813
-669.5107296910        	0.7755612311		8907.3765034852
-669.5093040851        	0.7755612311		8909.6011713702
-669.4988696720        	0.7755612311		8914.6353777650
-669.4845974769        	0.7755612311		8920.2957330599
-669.4729381105        	0.7755612311		8924.7035691161
-669.4694048389        	0.7755612311		8926.0995111690
-669.4755421094        	0.7755612311		8924.2706755515
-669.4863029286        	0.7755612311		8920.6264497922
-669.4937329481        	0.7755612311		8917.4067502182
-669.4917579482        	0.7755612311		8916.8423325014
-669.4781222939        	0.7755612311		8919.3430353885
-669.4553710626        	0.7755612311		8924.2921096780
-669.4302115652        	0.7755612311		8929.9482303368
-669.4102180951        	0.7755612311		8934.9514915645
-669.3993266572        	0.7755612311		8938.7279534364
-669.3959271775        	0.7755612311		8940.6045298554
-669.3968637469        	0.7755612311		8940.9487411736
-669.4011402929        	0.7755612311		8939.6493975489
-669.4088746651        	0.7755612311		8936.4642013094
-669.4184102265        	0.7755612311		8932.0351040121
-669.4248249675        	0.7755612311		8927.8387843675
-669.4222812442        	0.7755612311		8926.4721286147
-669.4085481941        	0.7755612311		8928.1485252037
-669.3881659094        	0.7755612311		8932.0667378647
-669.3706110048        	0.7755612311		8936.1630574738
-669.3630879761        	0.7755612311		8938.3469457223
-669.3660587464        	0.7755612311		8937.5629133818
-669.3773974886        	0.7755612311		8934.6805088528
-669.3950411503        	0.7755612311		8930.4912470772
-669.4148183042        	0.7755612311		8926.4869872997
-669.4316255322        	0.7755612311		8923.5294110572
-669.4430926147        	0.7755612311		8922.7129459138
-669.4500562715        	0.7755612311		8923.4800275884
-669.4546571634        	0.7755612311		8924.6655568951
-669.4583541721        	0.7755612311		8925.7734438091
-669.4616104482        	0.7755612311		8926.3168639572
-669.4644908086        	0.7755612311		8925.7200039968
-669.4662564847        	0.7755612311		8924.9684409681
-669.4657277664        	0.7755612311		8923.9356633844
-669.4634500643        	0.7755612311		8923.4131017399
-669.4632888792        	0.7755612311		8923.0388203563
-669.4693449129        	0.7755612311		8921.8034034947
-669.4815418155        	0.7755612311		8919.5752794918
-669.4965679714        	0.7755612311		8916.9457742414
-669.5119604025        	0.7755612311		8913.7256582136
-669.5268091099        	0.7755612311		8910.3958686914
-669.5385027909        	0.7755612311		8907.3194669255
-669.5429967377        	0.7755612311		8905.2705146106
-669.5391536511        	0.7755612311		8904.2461252135
-669.5307258198        	0.7755612311		8903.8399104388
-669.5233082742        	0.7755612311		8903.5605957851
-669.5188948222        	0.7755612311		8903.1933462228
-669.5164715538        	0.7755612311		8902.6940869932
-669.5156744972        	0.7755612311		8902.7670983584
-669.5171224310        	0.7755612311		8902.4316102246
-669.5208749849        	0.7755612311		8902.1662170668
-669.5247854105        	0.7755612311		8901.6949457733
-669.5247048495        	0.7755612311		8902.7674869120
-669.5180917804        	0.7755612311		8904.8996877676
-669.5060825833        	0.7755612311		8908.6619046099
-669.4912380789        	0.7755612311		8912.3833034838
-669.4756522210        	0.7755612311		8915.3963486870
-669.4612901787        	0.7755612311		8916.9246182163
-669.4510225774        	0.7755612311		8915.9075020763
-669.4472685147        	0.7755612311		8912.2669022269
-669.4474585210        	0.7755612311		8906.9515012251
-669.4466290984        	0.7755612311		8902.7748552368
-669.4440600625        	0.7755612311		8899.8406261924
-669.4405681376        	0.7755612311		8899.2808245548
-669.4345433701        	0.7755612311		8901.5948623551
-669.4254507931        	0.7755612311		8906.5545549344
-669.4176122139        	0.7755612311		8912.8414058518
-669.4166597617        	0.7755612311		8918.6004754736
-669.4239685628        	0.7755612311		8922.4926965906
-669.4365585135        	0.7755612311		8925.0741520357
-669.4493952096        	0.7755612311		8926.5850602052
-669.4577947120        	0.7755612311		8927.9112321887
-669.4610575023        	0.7755612311		8928.9168156496
-669.4627885840        	0.7755612311		8928.9606894913
-669.4664427130        	0.7755612311		8927.4534999873
-669.4716419092        	0.7755612311		8924.6860845403
-669.4753372321        	0.7755612311		8922.2498852621
-669.4754967610        	0.7755612311		8920.1163106622
-669.4727390412        	0.7755612311		8919.7485235810
-669.4691397779        	0.7755612311		8919.2257462387
-669.4670102609        	0.7755612311		8918.2966030255
-669.4687361366        	0.7755612311		8915.8844840193
-669.4747773685        	0.7755612311		8912.1937671559
-669.4820339152        	0.7755612311		8907.5186442622
-669.4867878343        	0.7755612311		8903.4920876656
-669.4891699573        	0.7755612311		8900.2918887315
-669.4923349838        	0.7755612311		8897.8821540354
-669.4986887641        	0.7755612311		8895.6952870184
-669.5088012392        	0.7755612311		8893.7840610795
-669.5218819016        	0.7755612311		8891.5561506708
-669.5354470462        	0.7755612311		8890.0947307972
-669.5461689162        	0.7755612311		8889.8859064899
-669.5507820055        	0.7755612311		8891.5086727445
-669.5466098521        	0.7755612311		8895.1764175002
-669.5323185551        	0.7755612311		8900.5672134297
-669.5100108916        	0.7755612311		8907.2628412074
-669.4860217139        	0.7755612311		8912.6860717905
-669.4671686454        	0.7755612311		8916.0233304947
-669.4565144303        	0.7755612311		8916.0081905745
-669.4530793281        	0.7755612311		8913.1242176449
-669.4517970854        	0.7755612311		8909.1975420675
-669.4456933292        	0.7755612311		8906.9478202717
-669.4319906988        	0.7755612311		8907.1989955988
-669.4137514643        	0.7755612311		8909.2350725857
-669.3979997094        	0.7755612311		8911.9302813680
-669.3934336134        	0.7755612311		8912.6279490825
-669.4042456956        	0.7755612311		8910.8719380366
-669.4235667940        	0.7755612311		8908.1462658710
-669.4397531842        	0.7755612311		8906.4107210605
-669.4464400033        	0.7755612311		8907.1909461462
-669.4433176957        	0.7755612311		8910.2419585595
-669.4331524353        	0.7755612311		8915.2137988825
-669.4203792427        	0.7755612311		8919.6836612910
-669.4106676717        	0.7755612311		8922.9651590858
-669.4090051880        	0.7755612311		8923.8744516542
-669.4166284844        	0.7755612311		8922.6424826766
-669.4309147243        	0.7755612311		8919.6566154751
-669.4477263291        	0.7755612311		8917.0829368185
-669.4639157786        	0.7755612311		8914.4373238382
-669.4771000333        	0.7755612311		8913.2146352038
-669.4842293756        	0.7755612311		8912.6013344220
-669.4837511383        	0.7755612311		8913.2860941974
-669.4791205713        	0.7755612311		8914.3247152381
-669.4771466832        	0.7755612311		8914.0822980439
-669.4819214732        	0.7755612311		8911.5573049333
-669.4920358647        	0.7755612311		8907.3471841681
-669.5035784188        	0.7755612311		8902.1172631972
-669.5145809167        	0.7755612311		8896.9570959414
-669.5255657270        	0.7755612311		8892.2459173771
-669.5377006653        	0.7755612311		8888.1527895769
-669.5504524020        	0.7755612311		8885.4344739588
-669.5609515108        	0.7755612311		8884.3655061477
-669.5663980603        	0.7755612311		8884.8767316761
-669.5659595183        	0.7755612311		8886.7236505409
-669.5606396762        	0.7755612311		8889.4403746458
-669.5516429823        	0.7755612311		8892.3764142493
-669.5403811844        	0.7755612311		8895.2728379982
-669.5302368926        	0.7755612311		8896.9387038445
-669.5272751325        	0.7755612311		8896.7211402329
-669.5353743495        	0.7755612311		8894.2671366887
-669.5497643665        	0.7755612311		8890.1448845594
-669.5609120574        	0.7755612311		8886.7721730894
-669.5630090471        	0.7755612311		8886.0215800007
-669.5570741100        	0.7755612311		8887.1606180794
-669.5474203500        	0.7755612311		8889.7740417990
-669.5374684600        	0.7755612311		8892.9285617847
-669.5292828590        	0.7755612311		8895.5745776759
-669.5249789440        	0.7755612311		8897.2693822669
-669.5274663453        	0.7755612311		8897.0920656075
-669.5394774084        	0.7755612311		8894.4713151781
-669.5592134255        	0.7755612311		8889.8383812782
-669.5772762327        	0.7755612311		8885.1732809077
-669.5821398408        	0.7755612311		8884.0580379834
-669.5678565360        	0.7755612311		8887.1178038543
-669.5373685165        	0.7755612311		8894.2344438155
-669.5023330458        	0.7755612311		8902.7232712648
-669.4761218659        	0.7755612311		8909.6682225700
-669.4641595160        	0.7755612311		8913.0414316922
-669.4650418330        	0.7755612311		8912.6477083701
-669.4762749741        	0.7755612311		8908.8324811388
-669.4941223748        	0.7755612311		8902.0465868468
-669.5131709245        	0.7755612311		8894.1411191321
-669.5285421280        	0.7755612311		8887.2717687828
-669.5366346087        	0.7755612311		8882.6164990023
-669.5348164547        	0.7755612311		8881.1973426908
-669.5219436489        	0.7755612311		8883.1886068592
-669.4990064872        	0.7755612311		8889.1022944079
-669.4713140713        	0.7755612311		8896.4670397260
-669.4490620205        	0.7755612311		8903.5776775620
-669.4373298184        	0.7755612311		8908.9780645385
-669.4305874896        	0.7755612311		8913.0700526899
-669.4253824845        	0.7755612311		8915.7995262500
-669.4231379485        	0.7755612311		8917.1121219502
-669.4225297712        	0.7755612311		8917.3318819773
-669.4207873073        	0.7755612311		8917.2083287138
-669.4180139986        	0.7755612311		8917.0319488015
-669.4164393250        	0.7755612311		8916.6719343442
-669.4174813758        	0.7755612311		8916.3449849833
-669.4208727141        	0.7755612311		8916.3161024801
-669.4261099402        	0.7755612311		8916.6431349729
-669.4328185639        	0.7755612311		8917.4526898035
-669.4381315644        	0.7755612311		8919.4368993172
-669.4376176250        	0.7755612311		8923.0527211097
-669.4300332590        	0.7755612311		8927.3924547433
-669.4198463305        	0.7755612311		8931.1825007175
-669.4132822695        	0.7755612311		8932.7842810706
-669.4115660770        	0.7755612311		8932.0213071601
-669.4118602723        	0.7755612311		8929.2952892405
-669.4135007341        	0.7755612311		8925.0479252132
-669.4177446243        	0.7755612311		8919.7021413522
-669.4255164926        	0.7755612311		8913.9560269445
-669.4355169871        	0.7755612311		8908.5083913795
-669.4445668544        	0.7755612311		8904.5281271081
-669.4509125246        	0.7755612311		8902.2256163057
-669.4556544119        	0.7755612311		8901.5522771304
-669.4608109837        	0.7755612311		8902.2346122981
-669.4656986633        	0.7755612311		8904.6012564305
-669.4654984254        	0.7755612311		8908.7770242322
-669.4558432455        	0.7755612311		8915.5452587589
-669.4369953928        	0.7755612311		8924.3875734007
-669.4146264836        	0.7755612311		8933.1849528242
-669.3967766400        	0.7755612311		8939.8066011121
-669.3871246601        	0.7755612311		8943.0834449734
-669.3849022276        	0.7755612311		8942.4945384282
-669.3909794874        	0.7755612311		8939.1380223638
-669.4076665558        	0.7755612311		8933.0857005319
-669.4330817741        	0.7755612311		8925.5098926649
-669.4606305839        	0.7755612311		8917.9992134014
-669.4833512931        	0.7755612311		8912.3900288878
-669.4974722185        	0.7755612311		8909.2581190661
-669.5032181327        	0.7755612311		8908.3118026540
-669.5034347179        	0.7755612311		8908.7255870439
-669.5009029255        	0.7755612311		8909.9432485640
-669.4960135460        	0.7755612311		8911.3774889068
-669.4875216050        	0.7755612311		8913.4153814302
-669.4751954813        	0.7755612311		8916.4154168858
-669.4620323260        	0.7755612311		8919.4483046998
-669.4534685117        	0.7755612311		8921.7165047038
-669.4520985262        	0.7755612311		8922.2048197417
-669.4567699598        	0.7755612311		8921.3598173556
-669.4660566176        	0.7755612311		8919.3319873814
-669.4785043996        	0.7755612311		8916.7030598934
